freq_hz,freq_over_rbw,magnitude_db
0,0,-8.67894719897959e-15
6.25,0.00625,-0.000599063478825352
12.5,0.0125,-0.00238923869783991
18.75,0.01875,-0.00534954011664787
25,0.025,-0.00944519223491779
31.25,0.03125,-0.0146279302566631
37.5,0.0375,-0.020836421084526
43.75,0.04375,-0.0279968045590365
50,0.05,-0.0360233546161494
56.25,0.05625,-0.044819259663099
62.5,0.0625,-0.0542775208985668
68.75,0.06875,-0.0642819665632716
75,0.075,-0.0747083791406607
81.25,0.08125,-0.0854257313658806
87.5,0.0875,-0.0962975255309579
93.75,0.09375,-0.107183229017549
100,0.1,-0.117939797271961
106.25,0.10625,-0.128423273592078
112.5,0.1125,-0.138490453184615
118.75,0.11875,-0.148000597011219
125,0.125,-0.156817179068786
131.25,0.13125,-0.164809648985291
137.5,0.1375,-0.171855190273447
143.75,0.14375,-0.177840453311261
150,0.15,-0.182663241232501
156.25,0.15625,-0.18623412643452
162.5,0.1625,-0.18847797544348
168.75,0.16875,-0.189335360446856
175,0.175,-0.188763836921699
181.25,0.18125,-0.186739068484283
187.5,0.1875,-0.183255782313197
193.75,0.19375,-0.17832854123632
200,0.2,-0.171992321721694
206.25,0.20625,-0.164302890520678
212.5,0.2125,-0.155336976439351
218.75,0.21875,-0.145192237567927
225,0.225,-0.13398702814217
231.25,0.23125,-0.121859972921148
237.5,0.2375,-0.108969360436213
243.75,0.24375,-0.0954923695681552
250,0.25,-0.0816241465909006
256.25,0.25625,-0.0675767519665599
262.5,0.2625,-0.0535779977880446
268.75,0.26875,-0.0398701977866685
275,0.275,-0.0267088522789223
281.25,0.28125,-0.0143612903247551
287.5,0.2875,-0.00310529076967553
293.75,0.29375,0.00677229721190933
300,0.3,0.0149769148809606
306.25,0.30625,0.0212076185490615
312.5,0.3125,0.025158352533862
318.75,0.31875,0.0265191570461001
325,0.325,0.0249772997511872
331.25,0.33125,0.0202183219145723
337.5,0.3375,0.0119269921373567
343.75,0.34375,-0.000211837323809307
350,0.35,-0.016512474819055
356.25,0.35625,-0.0372877356594394
362.5,0.3625,-0.0628483906102538
368.75,0.36875,-0.0935027153272978
375,0.375,-0.129556138499661
381.25,0.38125,-0.171310985643136
387.5,0.3875,-0.219066314863921
393.75,0.39375,-0.273117840478581
400,0.4,-0.333757940123033
406.25,0.40625,-0.401275740885013
412.5,0.4125,-0.47595728003398
418.75,0.41875,-0.558085736098431
425,0.425,-0.647941726314271
431.25,0.43125,-0.745803666845195
437.5,0.4375,-0.851948192631339
443.75,0.44375,-0.966650634247854
450,0.45,-1.09018554975339
456.25,0.45625,-1.22282731015032
462.5,0.4625,-1.36485073778789
468.75,0.46875,-1.5165317977975
475,0.475,-1.67814834346202
481.25,0.48125,-1.84998091730148
487.5,0.4875,-2.03231361059964
493.75,0.49375,-2.22543498513418
500,0.5,-2.42963906199561
506.25,0.50625,-2.64522638363134
512.5,0.5125,-2.87250515664162
518.75,0.51875,-3.11179248443298
525,0.525,-3.36341570061043
531.25,0.53125,-3.62771381604998
537.5,0.5375,-3.90503909497174
543.75,0.54375,-4.19575877810746
550,0.55,-4.50025697433097
556.25,0.55625,-4.81893674600177
562.5,0.5625,-5.15222241790005
568.75,0.56875,-5.50056214520447
575,0.575,-5.86443078270105
581.25,0.58125,-6.24433310561248
587.5,0.5875,-6.64080744248364
593.75,0.59375,-7.05442979294992
600,0.6,-7.48581851857784
606.25,0.60625,-7.93563971416426
612.5,0.6125,-8.40461339101933
618.75,0.61875,-8.89352063433375
625,0.625,-9.40321193576002
631.25,0.63125,-9.93461695255363
637.5,0.6375,-10.4887560097711
643.75,0.64375,-11.0667537473532
650,0.65,-11.6698554267249
656.25,0.65625,-12.2994465622588
662.5,0.6625,-12.957076746552
668.75,0.66875,-13.64448881686
675,0.675,-14.363654895688
681.25,0.68125,-15.1168213803592
687.5,0.6875,-15.9065657295183
693.75,0.69375,-16.7358690164226
700,0.7,-17.608209877496
706.25,0.70625,-18.5276879875505
712.5,0.7125,-19.4991890574028
718.75,0.71875,-20.5286094702151
725,0.725,-21.6231686503384
731.25,0.73125,-22.7918540640215
737.5,0.7375,-24.0460731403252
743.75,0.74375,-25.4006400812723
750,0.75,-26.8753287270449
756.25,0.75625,-28.4974335262246
762.5,0.7625,-30.3062448976229
768.75,0.76875,-32.3614668234143
775,0.775,-34.7606602767972
781.25,0.78125,-37.680598025482
787.5,0.7875,-41.4973577113141
793.75,0.79375,-47.2841134080357
800,0.8,-62.4348954743731
806.25,0.80625,-52.7188763005479
812.5,0.8125,-46.1821960709082
818.75,0.81875,-43.0252058157348
825,0.825,-41.1158918562408
831.25,0.83125,-39.8763975834151
837.5,0.8375,-39.0660460403097
843.75,0.84375,-38.562699859055
850,0.85,-38.2971692531109
856.25,0.85625,-38.22787133465
862.5,0.8625,-38.3294388362392
868.75,0.86875,-38.5871277466585
875,0.875,-38.9940179162608
881.25,0.88125,-39.5497902888504
887.5,0.8875,-40.2606172289321
893.75,0.89375,-41.1401257670925
900,0.9,-42.2117903960405
906.25,0.90625,-43.5137557577699
912.5,0.9125,-45.1085462726073
918.75,0.91875,-47.1041443406517
925,0.925,-49.706429591519
931.25,0.93125,-53.3824664580294
937.5,0.9375,-59.6384869848841
943.75,0.94375,-96.5289437701155
950,0.95,-59.8445026092118
956.25,0.95625,-54.1698564297261
962.5,0.9625,-50.989464828806
968.75,0.96875,-48.8586834633355
975,0.975,-47.3217060695763
981.25,0.98125,-46.1753466331609
987.5,0.9875,-45.3116475242305
993.75,0.99375,-44.6668304305955
1000,1,-44.2005758146496
1006.25,1.00625,-43.8863166794751
1012.5,1.0125,-43.7062252405947
1018.75,1.01875,-43.6484495356167
1025,1.025,-43.7055395022688
1031.25,1.03125,-43.8735649858421
1037.5,1.0375,-44.1516854017251
1043.75,1.04375,-44.5420649854074
1050,1.05,-45.0501139067895
1056.25,1.05625,-45.6851134874893
1062.5,1.0625,-46.4613870173162
1068.75,1.06875,-47.4003578449642
1075,1.075,-48.5342065309586
1081.25,1.08125,-49.9126947670757
1087.5,1.0875,-51.6169568710699
1093.75,1.09375,-53.7908341948429
1100,1.1,-56.7257289562239
1106.25,1.10625,-61.1685604783044
1112.5,1.1125,-70.4723734892913
1118.75,1.11875,-71.7126657576227
1125,1.125,-61.9677731355674
1131.25,1.13125,-57.6682216125263
1137.5,1.1375,-54.9592466018046
1143.75,1.14375,-53.0380090245804
1150,1.15,-51.5975963834843
1156.25,1.15625,-50.4879472219658
1162.5,1.1625,-49.6247650633678
1168.75,1.16875,-48.9563391601974
1175,1.175,-48.4490589869481
1181.25,1.18125,-48.0802751511717
1187.5,1.1875,-47.834468881114
1193.75,1.19375,-47.7010740343789
1200,1.2,-47.6731993473335
1206.25,1.20625,-47.7468841747346
1212.5,1.2125,-47.9207030373265
1218.75,1.21875,-48.1956304358276
1225,1.225,-48.5751373327332
1231.25,1.23125,-49.0655397686256
1237.5,1.2375,-49.676676892143
1243.75,1.24375,-50.4230836017857
1250,1.25,-51.3259859516055
1256.25,1.25625,-52.4167869145429
1262.5,1.2625,-53.7434925298134
1268.75,1.26875,-55.3835483491047
1275,1.275,-57.4725848390319
1281.25,1.28125,-60.2806261750722
1287.5,1.2875,-64.4785071408856
1293.75,1.29375,-72.8152893782064
1300,1.3,-77.5136851298427
1306.25,1.30625,-66.2939069937914
1312.5,1.3125,-61.7045012377991
1318.75,1.31875,-58.8489791009516
1325,1.325,-56.8262638790499
1331.25,1.33125,-55.3037001071478
1337.5,1.3375,-54.1214802076731
1343.75,1.34375,-53.1907563608626
1350,1.35,-52.4573549090116
1356.25,1.35625,-51.8861592345903
1362.5,1.3625,-51.4534854048457
1368.75,1.36875,-51.1430144392812
1375,1.375,-50.9434825646632
1381.25,1.38125,-50.8473183497388
1387.5,1.3875,-50.8498319128798
1393.75,1.39375,-50.9487551467903
1400,1.4,-51.1440314510202
1406.25,1.40625,-51.4378118150611
1412.5,1.4125,-51.834656498735
1418.75,1.41875,-52.3419836924609
1425,1.425,-52.9708639334864
1431.25,1.43125,-53.7373563561685
1437.5,1.4375,-54.6647714650214
1443.75,1.44375,-55.7876489331441
1450,1.45,-57.1591930430094
1456.25,1.45625,-58.8664439189541
1462.5,1.4625,-61.0653294683534
1468.75,1.46875,-64.0782242639019
1475,1.475,-68.7665012579933
1481.25,1.48125,-79.5794621450733
1487.5,1.4875,-76.4498698988689
1493.75,1.49375,-67.9761376319308
1500,1.5,-63.8948941674048
1506.25,1.50625,-61.2455036360454
1512.5,1.5125,-59.3290126217818
1518.75,1.51875,-57.8672086272456
1525,1.525,-56.7211078837045
1531.25,1.53125,-55.8115480268054
1537.5,1.5375,-55.0894676486528
1543.75,1.54375,-54.5226970790275
1550,1.55,-54.0893622764504
1556.25,1.55625,-53.7743068419476
1562.5,1.5625,-53.5670351953632
1568.75,1.56875,-53.4604882256235
1575,1.575,-53.4503111120406
1581.25,1.58125,-53.5344381838479
1587.5,1.5875,-53.7129060033315
1593.75,1.59375,-53.9878573548479
1600,1.6,-54.3637369340387
1606.25,1.60625,-54.8477179205413
1612.5,1.6125,-55.4504511000762
1618.75,1.61875,-56.1873168094042
1625,1.625,-57.0805303287013
1631.25,1.63125,-58.1628121230685
1637.5,1.6375,-59.4841751011556
1643.75,1.64375,-61.1255756417551
1650,1.65,-63.2298183341143
1656.25,1.65625,-66.0849131894818
1662.5,1.6625,-70.4246398748446
1668.75,1.66875,-79.4894216320556
1675,1.675,-81.2223054199885
1681.25,1.68125,-71.1934413262749
1687.5,1.6875,-66.7772472652613
1693.75,1.69375,-63.9718235060779
1700,1.7,-61.9591429038531
1706.25,1.70625,-60.428192439697
1712.5,1.7125,-59.2272834258832
1718.75,1.71875,-58.2712757063817
1725,1.725,-57.5079022396884
1731.25,1.73125,-56.9030958568432
1737.5,1.7375,-56.4337620281621
1743.75,1.74375,-56.0838958360274
1750,1.75,-55.8423629229133
1756.25,1.75625,-55.7015804740892
1762.5,1.7625,-55.6567235202875
1768.75,1.76875,-55.7052638187816
1775,1.775,-55.846741962698
1781.25,1.78125,-56.0827273352437
1787.5,1.7875,-56.4169582067332
1793.75,1.79375,-56.8556893105297
1800,1.8,-57.4083188159568
1806.25,1.80625,-58.0884383026621
1812.5,1.8125,-58.9155824917951
1818.75,1.81875,-59.9182288496617
1825,1.825,-61.1392125876231
1831.25,1.83125,-62.6462612151661
1837.5,1.8375,-64.55474877301
1843.75,1.84375,-67.0848607535061
1850,1.85,-70.743816352158
1856.25,1.85625,-77.2427822021994
1862.5,1.8625,-96.6065989873596
1868.75,1.86875,-75.6737658389895
1875,1.875,-70.1608801549022
1881.25,1.88125,-66.9181992421617
1887.5,1.8875,-64.6626281107196
1893.75,1.89375,-62.9720674529529
1900,1.9,-61.6546646845652
1906.25,1.90625,-60.6071837599046
1912.5,1.9125,-59.7679676806479
1918.75,1.91875,-59.097557125072
1925,1.925,-58.5695046015671
1931.25,1.93125,-58.1655726275024
1937.5,1.9375,-57.8730410661587
1943.75,1.94375,-57.6831231886567
1950,1.95,-57.5900111497355
1956.25,1.95625,-57.5903072637254
1962.5,1.9625,-57.6827142067269
1968.75,1.96875,-57.8679213384022
1975,1.975,-58.1486652844607
1981.25,1.98125,-58.5299763570595
1987.5,1.9875,-59.0196597684801
1993.75,1.99375,-59.6291155216781
2000,2,-60.3746971894018
2006.25,2.00625,-61.2799988713919
2012.5,2.0125,-62.3798663123891
2018.75,2.01875,-63.7278911924557
2025,2.025,-65.4117111991915
2031.25,2.03125,-67.5884083040585
2037.5,2.0375,-70.5832686393255
2043.75,2.04375,-75.2686584573336
2050,2.05,-86.2134001917168
2056.25,2.05625,-82.6692063931165
2062.5,2.0625,-74.2593841294755
2068.75,2.06875,-70.1668662582527
2075,2.075,-67.4930649853759
2081.25,2.08125,-65.5470744557082
2087.5,2.0875,-64.0529606048877
2093.75,2.09375,-62.8726122105565
2100,2.1,-61.9272495506989
2106.25,2.10625,-61.1679791122594
2112.5,2.1125,-60.5626855526663
2118.75,2.11875,-60.0894770147112
2125,2.125,-59.7331239757579
2131.25,2.13125,-59.4830071433148
2137.5,2.1375,-59.3318903255222
2143.75,2.14375,-59.275179302428
2150,2.15,-59.3104910695914
2156.25,2.15625,-59.4374426053464
2162.5,2.1625,-59.6576178756141
2168.75,2.16875,-59.9747068331008
2175,2.175,-60.3948431056626
2181.25,2.18125,-60.9272091777123
2187.5,2.1875,-61.5850455041774
2193.75,2.19375,-62.3873250783171
2200,2.2,-63.361610186058
2206.25,2.20625,-64.5491781286046
2212.5,2.2125,-66.0149136239503
2218.75,2.21875,-67.868442746951
2225,2.225,-70.3163758928313
2231.25,2.23125,-73.824428760065
2237.5,2.2375,-79.8866244720445
2243.75,2.24375,-121.254389033935
2250,2.25,-79.838724851264
2256.25,2.25625,-73.950230503616
2262.5,2.2625,-70.5666119561882
2268.75,2.26875,-68.2307727194845
2275,2.275,-66.4843736910033
2281.25,2.28125,-65.1232556936124
2287.5,2.2875,-64.0388359101056
2293.75,2.29375,-63.1667440424101
2300,2.3,-62.4659811650243
2306.25,2.30625,-61.9091441538996
2312.5,2.3125,-61.4773527227836
2318.75,2.31875,-61.1574186192154
2325,2.325,-60.9401844828346
2331.25,2.33125,-60.8195216874838
2337.5,2.3375,-60.7917283717283
2343.75,2.34375,-60.8551924309232
2350,2.35,-61.0102510742342
2356.25,2.35625,-61.2592200986959
2362.5,2.3625,-61.6065983973657
2368.75,2.36875,-62.0594874340306
2375,2.375,-62.6283135117617
2381.25,2.38125,-63.3280225251402
2387.5,2.3875,-64.1800739253031
2393.75,2.39375,-65.2158908918681
2400,2.4,-66.4831856025181
2406.25,2.40625,-68.0585404390568
2412.5,2.4125,-70.0754555329634
2418.75,2.41875,-72.7982531335023
2425,2.425,-76.877749469235
2431.25,2.43125,-84.9176409803983
2437.5,2.4375,-90.6270460425484
2443.75,2.44375,-78.8297782052168
2450,2.45,-74.0945698049985
2456.25,2.45625,-71.1375683158647
2462.5,2.4625,-69.0259985220371
2468.75,2.46875,-67.4191405677268
2475,2.475,-66.1541449130797
2481.25,2.48125,-65.1407098953723
2487.5,2.4875,-64.3238243922167
2493.75,2.49375,-63.6677979345431
2500,2.5,-63.1484826784579
2506.25,2.50625,-62.7491264441906
2512.5,2.5125,-62.4580134744142
2518.75,2.51875,-62.2670627814282
2525,2.525,-62.1709792585844
2531.25,2.53125,-62.1667493033765
2537.5,2.5375,-62.2533720503996
2543.75,2.54375,-62.4317731162936
2550,2.55,-62.7048845853405
2556.25,2.55625,-63.0779063159725
2562.5,2.5625,-63.5588000687138
2568.75,2.56875,-64.159122723715
2575,2.575,-64.8954019074181
2581.25,2.58125,-65.791448712388
2587.5,2.5875,-66.8824148594733
2593.75,2.59375,-68.2223809582828
2600,2.6,-69.8998760334224
2606.25,2.60625,-72.0738809882774
2612.5,2.6125,-75.0747109239293
2618.75,2.61875,-79.7941812527577
2625,2.625,-91.0206592613755
2631.25,2.63125,-86.789389707424
2637.5,2.6375,-78.5267394898048
2643.75,2.64375,-74.4569383259259
2650,2.65,-71.7845501899363
