freq_hz,freq_over_rbw,magnitude_db
0,0,1.92865493310657e-15
6.25,0.00625,-0.000141282888546496
12.5,0.0125,-0.000560297821810256
18.75,0.01875,-0.00124268045701193
25,0.025,-0.00216494413883875
31.25,0.03125,-0.00329515275672196
37.5,0.0375,-0.00459384648919191
43.75,0.04375,-0.0060152036863527
50,0.05,-0.007508416725662
56.25,0.05625,-0.00901925396466111
62.5,0.0625,-0.0104917739102089
68.75,0.06875,-0.0118701516658882
75,0.075,-0.0131005717388529
81.25,0.08125,-0.0141331357349335
87.5,0.0875,-0.014923728645559
93.75,0.09375,-0.0154357837153107
100,0.1,-0.0156418836540297
106.25,0.10625,-0.0155251355649193
112.5,0.1125,-0.0150802587448658
118.75,0.11875,-0.0143143286599846
125,0.125,-0.0132471271007957
131.25,0.13125,-0.0119110577238102
137.5,0.1375,-0.01035059784993
143.75,0.14375,-0.00862127119574056
150,0.15,-0.0067881418860941
156.25,0.15625,-0.00492384708923728
162.5,0.1625,-0.00310620347045865
168.75,0.16875,-0.00141544077975659
175,0.175,6.88663406537027e-05
181.25,0.18125,0.00127108034391105
187.5,0.1875,0.00212289314218574
193.75,0.19375,0.00256671191489273
200,0.2,0.00255891035836074
206.25,0.20625,0.00207280911239266
212.5,0.2125,0.00110124413084065
218.75,0.21875,-0.000341419539812197
225,0.225,-0.00221796827920273
231.25,0.23125,-0.00446784699655761
237.5,0.2375,-0.00700761265219192
243.75,0.24375,-0.00973243605437782
250,0.25,-0.0125187300120675
256.25,0.25625,-0.0152279520595877
262.5,0.2625,-0.0177115941989954
268.75,0.26875,-0.0198173308182384
275,0.275,-0.0213962501528977
281.25,0.28125,-0.0223110458548865
287.5,0.2875,-0.0224449955983055
293.75,0.29375,-0.0217115058799415
300,0.3,-0.0200639594654875
306.25,0.30625,-0.0175055676872907
312.5,0.3125,-0.0140989074035334
318.75,0.31875,-0.00997481476278496
325,0.325,-0.00534031715705745
331.25,0.33125,-0.000485311772287508
337.5,0.3375,0.00421225647156496
343.75,0.34375,0.00828290506527832
350,0.35,0.0111639279786236
356.25,0.35625,0.0121995505324087
362.5,0.3625,0.0106428810265978
368.75,0.36875,0.00565953766463976
375,0.375,-0.0036672394246815
381.25,0.38125,-0.0183302371507488
387.5,0.3875,-0.0393909655675364
393.75,0.39375,-0.0679717101403314
400,0.4,-0.105247254950398
406.25,0.40625,-0.15243658171999
412.5,0.4125,-0.210794826525014
418.75,0.41875,-0.281605743177852
425,0.425,-0.366174882988784
431.25,0.43125,-0.465823658465208
437.5,0.4375,-0.581884416584983
443.75,0.44375,-0.715696608199415
450,0.45,-0.868604105881666
456.25,0.45625,-1.04195369444289
462.5,0.4625,-1.23709473721483
468.75,0.46875,-1.45538000730475
475,0.475,-1.69816766632417
481.25,0.48125,-1.96682437332722
487.5,0.4875,-2.26272951348849
493.75,0.49375,-2.58728054914412
500,0.5,-2.94189951498858
506.25,0.50625,-3.32804070460669
512.5,0.5125,-3.7471996275201
518.75,0.51875,-4.20092335548908
525,0.525,-4.69082242535478
531.25,0.53125,-5.21858452560965
537.5,0.5375,-5.78599026840682
543.75,0.54375,-6.39493144262675
550,0.55,-7.04743226366253
556.25,0.55625,-7.74567429130521
562.5,0.5625,-8.49202589215155
568.75,0.56875,-9.28907739707534
575,0.575,-10.1396834763465
581.25,0.58125,-11.0470147678667
587.5,0.5875,-12.014621512589
593.75,0.59375,-13.0465129754742
600,0.6,-14.1472579175112
606.25,0.60625,-15.322113587502
612.5,0.6125,-16.5771940392465
618.75,0.61875,-17.9196937597393
625,0.625,-19.3581908597957
631.25,0.63125,-20.9030676860923
637.5,0.6375,-22.5671099264206
643.75,0.64375,-24.3663865366067
650,0.65,-26.3215897401803
656.25,0.65625,-28.4601661382973
662.5,0.6625,-30.8198906488064
668.75,0.66875,-33.4552719792771
675,0.675,-36.4500628952892
681.25,0.68125,-39.9446976904907
687.5,0.6875,-44.2073996410067
693.75,0.69375,-49.8750947326185
