freq_hz,freq_over_rbw,magnitude_db
0,0,-2.89298239965986e-15
625,0.000625,-9.734226904443e-08
1250,0.00125,-3.89031037714628e-07
1875,0.001875,-8.74052541523098e-07
2500,0.0025,-1.55072000130795e-06
3125,0.003125,-2.41667729001021e-06
3750,0.00375,-3.46890436974211e-06
4375,0.004375,-4.70372467948539e-06
5000,0.005,-6.1168130414052e-06
5625,0.005625,-7.70320632978506e-06
6250,0.00625,-9.45731450624515e-06
6875,0.006875,-1.13729340097075e-05
7500,0.0075,-1.3443262214716e-05
8125,0.008125,-1.56609133245774e-05
8750,0.00875,-1.80179357967479e-05
9375,0.009375,-2.0505830975508e-05
10000,0.01,-2.31155734960897e-05
10625,0.010625,-2.58376325354871e-05
11250,0.01125,-2.86619947817364e-05
11875,0.011875,-3.15781881698964e-05
12500,0.0125,-3.45753075178469e-05
13125,0.013125,-3.7642040683905e-05
13750,0.01375,-4.07666965423449e-05
14375,0.014375,-4.39372332416321e-05
15000,0.015,-4.71412882275748e-05
15625,0.015625,-5.03662092348753e-05
16250,0.01625,-5.35990856077514e-05
16875,0.016875,-5.68267812968177e-05
17500,0.0175,-6.0035968283432e-05
18125,0.018125,-6.32131610930531e-05
18750,0.01875,-6.63447515972231e-05
19375,0.019375,-6.94170451813426e-05
20000,0.02,-7.24162969599979e-05
20625,0.020625,-7.53287489684951e-05
21250,0.02125,-7.81406677751421e-05
21875,0.021875,-8.08383824255519e-05
22500,0.0225,-8.34083229918652e-05
23125,0.023125,-8.58370592157802e-05
23750,0.02375,-8.81113400583081e-05
24375,0.024375,-9.02181323857114e-05
25000,0.025,-9.21446609748593e-05
25625,0.025625,-9.38784478119008e-05
26250,0.02625,-9.54073518115338e-05
26875,0.026875,-9.67196082393715e-05
27500,0.0275,-9.78038682780693e-05
28125,0.028125,-9.86492382212549e-05
28750,0.02875,-9.92453187127771e-05
29375,0.029375,-9.95822431826131e-05
30000,0.03,-9.96507165989871e-05
30625,0.030625,-9.94420528808847e-05
31250,0.03125,-9.89482129603478e-05
31875,0.031875,-9.8161841200341e-05
32500,0.0325,-9.70763018605587e-05
33125,0.033125,-9.56857146014631e-05
33750,0.03375,-9.39849892627729e-05
34375,0.034375,-9.19698598932144e-05
35000,0.035,-8.9636917698799e-05
35625,0.035625,-8.69836434245434e-05
36250,0.03625,-8.40084383508773e-05
36875,0.036875,-8.07106544215906e-05
37500,0.0375,-7.70906233017468e-05
38125,0.038125,-7.31496838785518e-05
38750,0.03875,-6.88902092929303e-05
39375,0.039375,-6.43156318923232e-05
40000,0.04,-5.94304670632496e-05
40625,0.040625,-5.42403361403596e-05
41250,0.04125,-4.87519873128949e-05
41875,0.041875,-4.29733153241476e-05
42500,0.0425,-3.69133795097415e-05
43125,0.043125,-3.05824203068774e-05
43750,0.04375,-2.39918743396958e-05
44375,0.044375,-1.71543873681614e-05
45000,0.045,-1.00838261998627e-05
45625,0.045625,-2.79528834394921e-06
46250,0.04625,4.69488986465435e-06
46875,0.046875,1.2369127094978e-05
47500,0.0475,2.02085924323275e-05
48125,0.048125,2.81932026286451e-05
48750,0.04875,3.63016216662177e-05
49375,0.049375,4.45112617889047e-05
50000,0.05,5.27982864771439e-05
50625,0.050625,6.1137615281747e-05
51250,0.05125,6.95029312530935e-05
51875,0.051875,7.78666893088779e-05
52500,0.0525,8.62001272606172e-05
53125,0.053125,9.44732787311668e-05
53750,0.05375,0.000102654987754802
54375,0.054375,0.000110712925530296
55000,0.055,0.000118613609274761
55625,0.055625,0.00012632242274608
56250,0.05625,0.00013380363891979
56875,0.056875,0.000141020444640882
57500,0.0575,0.000147934967049797
58125,0.058125,0.000154508301809458
58750,0.05875,0.000160700543812057
59375,0.059375,0.000166470819079073
60000,0.06,0.000171777318918965
