profile,mode,design_method,candidate_label,rbw_hz,cic_r,cic_n,fs_out_hz,fir_taps,observe_points,skip_points,fir_cutoff_norm,design_opts_json,design_opts,bw_3db_hz,bw_6db_hz,enbw_main_hz,enbw_full_adc_hz,enbw_main_over_rbw,enbw_full_over_rbw,enbw_error_pct,noise_correction_db,passband_flatness_db,att_0p5_x_rbw_db,att_1_x_rbw_db,att_2_x_rbw_db,att_5_x_rbw_db,att_10_x_rbw_db,alias_1000hz_hz,alias_1000hz_db,alias_3000hz_hz,alias_3000hz_db,alias_10000hz_hz,alias_10000hz_db,alias_10200hz_hz,alias_10200hz_db,alias_14000hz_hz,alias_14000hz_db,alias_100000hz_hz,alias_100000hz_db,alias_geometry_risk,status,recommendation
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.36xRBW,1000,13000,5,10000,256,256,128,0.036,cutoff_hz=360,,343.635169280865,359.469877692951,683.203331050967,NaN,0.683203331050967,NaN,-31.6796668949033,-1.65450024851945,22.8109950569057,-79.2442719582155,-69.2084787885491,-78.6510734855981,-114.964391986253,-1598.98007039836,1000,-69.2084787885491,3000,-88.5314749117623,0,-1598.98007039836,200,-170.809741320623,4000,-144.442625105076,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.37xRBW,1000,13000,5,10000,256,256,128,0.037,cutoff_hz=370,,353.706885969872,369.526253945704,704.324597954344,NaN,0.704324597954344,NaN,-29.5675402045656,-1.52227143967044,16.9710559802828,-63.7886687183156,-63.998928898261,-76.6279209013074,-137.616694931183,-1598.98007039836,1000,-63.998928898261,3000,-83.4706354895618,0,-1598.98007039836,200,-170.790671990166,4000,-140.54908697596,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.38xRBW,1000,13000,5,10000,256,256,128,0.038,cutoff_hz=380,,363.773600597562,379.522903649263,725.592752745071,NaN,0.725592752745071,NaN,-27.4407247254929,-1.39307063680242,12.4254896990867,-61.3086353047536,-65.4497418565894,-81.0061653516536,-115.380341666567,-1598.98007039836,1000,-65.4497418565894,3000,-84.8391394165297,0,-1598.98007039836,200,-170.769181798021,4000,-143.055547990023,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.39xRBW,1000,13000,5,10000,256,256,128,0.039,cutoff_hz=390,,373.729033449414,389.48521664005,745.961168502155,NaN,0.745961168502155,NaN,-25.4038831497845,-1.27283779423004,8.87256520183824,-64.2314074964235,-79.2710288543401,-88.7261065992807,-111.813278150623,-1598.98007039836,1000,-79.2710288543401,3000,-95.6769931025324,0,-1598.98007039836,200,-170.758274271658,4000,-165.741033120313,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.4xRBW,1000,13000,5,10000,256,256,128,0.04,cutoff_hz=400,,383.639442222487,399.471001587422,764.916879160029,NaN,0.764916879160029,NaN,-23.5083120839971,-1.16385755543678,6.12565807736332,-66.3816326870511,-68.1007041092213,-77.9128299600091,-114.602707195022,-1598.98007039836,1000,-68.1007041092213,3000,-87.7035857019985,0,-1598.98007039836,200,-170.764135252725,4000,-143.672051940961,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.41xRBW,1000,13000,5,10000,256,256,128,0.041,cutoff_hz=410,,393.576288824749,409.43776722743,782.807890890935,NaN,0.782807890890935,NaN,-21.7192109109065,-1.06344805199629,4.04891395771715,-59.6410098598167,-63.6085459901917,-76.6848276177321,-146.293157721534,-1598.98007039836,1000,-63.6085459901917,3000,-83.3450694349551,0,-1598.98007039836,200,-170.782603943414,4000,-140.519373699187,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.42xRBW,1000,13000,5,10000,256,256,128,0.042,cutoff_hz=420,,403.497556126215,419.348782820985,800.623629100888,NaN,0.800623629100888,NaN,-19.9376370899112,-0.965715965483086,2.53082572498917,-54.1938296786312,-65.5699254141572,-82.1261881714146,-113.891307515806,-1598.98007039836,1000,-65.5699254141572,3000,-85.1792269125683,0,-1598.98007039836,200,-170.80208534312,4000,-143.710409115316,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.43xRBW,1000,13000,5,10000,256,256,128,0.043,cutoff_hz=430,,413.394347371361,429.281186814975,819.382254008578,NaN,0.819382254008578,NaN,-18.0617745991422,-0.865134461305066,1.47282949247382,-61.4665349704287,-82.9483917288569,-86.019640696587,-110.993204596559,-1598.98007039836,1000,-82.9483917288569,3000,-96.6770038042016,0,-1598.98007039836,200,-170.810840254363,4000,-165.038594312758,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.44xRBW,1000,13000,5,10000,256,256,128,0.044,cutoff_hz=440,,423.359981644919,439.297679107428,839.513137428469,NaN,0.839513137428469,NaN,-16.0486862571531,-0.759725032566674,0.784078239455826,-42.8859643305244,-67.090085256754,-77.3250654316357,-114.462259434275,-1598.98007039836,1000,-67.090085256754,3000,-87.011740240861,0,-1598.98007039836,200,-170.804061957769,4000,-143.046330983699,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.45xRBW,1000,13000,5,10000,256,256,128,0.045,cutoff_hz=450,,433.415938544027,449.331514710759,860.594191781622,NaN,0.860594191781622,NaN,-13.9405808218378,-0.65201589331436,0.378777078242387,-30.7493888710497,-63.2140764557507,-76.8213986592592,-131.427745399612,-1598.98007039836,1000,-63.2140764557507,3000,-83.2510630027476,0,-1598.98007039836,200,-170.786483868948,4000,-140.542345500656,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.46xRBW,1000,13000,5,10000,256,256,128,0.046,cutoff_hz=460,,443.444358301405,459.311201668106,881.597369757901,NaN,0.881597369757901,NaN,-11.8402630242099,-0.547297142061443,0.175605650434677,-22.8543060345951,-65.6708819594543,-83.4272213255868,-112.527039896329,-1598.98007039836,1000,-65.6708819594543,3000,-85.5180522668248,0,-1598.98007039836,200,-170.769130698624,4000,-144.435901025082,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.47xRBW,1000,13000,5,10000,256,256,128,0.047,cutoff_hz=470,,453.380132778996,469.273022936247,901.5142335464,NaN,0.9015142335464,NaN,-9.84857664535999,-0.450274120343573,0.100156848966207,-16.9918791674633,-89.0442075751101,-83.8256403677343,-110.245340715651,-1598.98007039836,1000,-89.0442075751101,3000,-97.0429495950628,0,-1598.98007039836,200,-170.762420894686,4000,-158.506564723174,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.48xRBW,1000,13000,5,10000,256,256,128,0.048,cutoff_hz=480,,463.29233784705,479.253362172636,919.986312347964,NaN,0.919986312347964,NaN,-8.00136876520361,-0.362186340848474,0.0934489570165023,-12.466872050158,-66.0863885812659,-76.8025206003898,-114.472915961303,-1598.98007039836,1000,-66.0863885812659,3000,-86.3689348494365,0,-1598.98007039836,200,-170.769934315953,4000,-142.479367648248,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.49xRBW,1000,13000,5,10000,256,256,128,0.049,cutoff_hz=490,,473.225283457119,489.207094770336,937.530935759658,NaN,0.937530935759658,NaN,-6.24690642403421,-0.280143929249913,0.103079073589096,-8.9407793421134,-62.8113391936413,-77.0415822286887,-125.568982138834,-1598.98007039836,1000,-62.8113391936413,3000,-83.1870782616923,0,-1598.98007039836,200,-170.786557117877,4000,-140.618361865182,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.5xRBW,1000,13000,5,10000,256,256,128,0.05,cutoff_hz=500,,483.138055988232,499.119536655023,955.215409100028,NaN,0.955215409100028,NaN,-4.47845908999722,-0.198986803173694,0.11271388434404,-6.20911760501753,-65.8241768463074,-84.9949992770185,-111.335243585902,-1598.98007039836,1000,-65.8241768463074,3000,-85.9237657123864,0,-1598.98007039836,200,-170.80191741925,4000,-145.319753438357,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.51xRBW,1000,13000,5,10000,256,256,128,0.051,cutoff_hz=510,,493.040996079849,509.06537504624,973.999459174414,NaN,0.973999459174414,NaN,-2.60005408255857,-0.114412842688513,0.115073928702691,-4.13102211652946,-89.5247580557083,-82.0870991533058,-109.651787256219,-1598.98007039836,1000,-89.5247580557083,3000,-96.6947621489961,0,-1598.98007039836,200,-170.806826888499,4000,-154.543822085452,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.52xRBW,1000,13000,5,10000,256,256,128,0.052,cutoff_hz=520,,503.014458405381,519.079859081482,994.154562071597,NaN,0.994154562071597,NaN,-0.584543792840331,-0.0254609021384442,0.112743413934523,-2.59986749015821,-65.1345696054071,-76.395873397841,-114.706583313942,-1598.98007039836,1000,-65.1345696054071,3000,-85.8238029686432,0,-1598.98007039836,200,-170.798750799374,4000,-142.020827373946,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.53xRBW,1000,13000,5,10000,256,256,128,0.053,cutoff_hz=530,,513.052681844811,529.093966894448,1015.09700474332,NaN,1.01509700474332,NaN,1.5097004743325,0.0650754630019885,0.111073249427789,-1.52709430028372,-62.3889522054526,-77.3442189753884,-121.696809369808,-1598.98007039836,1000,-62.3889522054526,3000,-83.144680738356,0,-1598.98007039836,200,-170.78306653093,4000,-140.741394458834,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.54xRBW,1000,13000,5,10000,256,256,128,0.054,cutoff_hz=540,,523.049425996122,539.061240821195,1035.73477627762,NaN,1.03573477627762,NaN,3.57347762776212,0.152485585503816,0.113431067488994,-0.831039643200113,-65.9666920167074,-86.6981840466094,-110.231848981644,-1598.98007039836,1000,-65.9666920167074,3000,-86.3278279002339,0,-1598.98007039836,200,-170.769517289343,4000,-146.320974095829,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.55xRBW,1000,13000,5,10000,256,256,128,0.055,cutoff_hz=550,,532.970586160383,549.022019183189,1055.13595709068,NaN,1.05513595709068,NaN,5.51359570906811,0.233084232451003,0.116502529580255,-0.429605338985831,-82.2370736199846,-80.6076957557894,-109.119377273229,-1598.98007039836,1000,-82.2370736199846,3000,-95.7134215529475,0,-1598.98007039836,200,-170.766180770875,4000,-151.788636238462,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.56xRBW,1000,13000,5,10000,256,256,128,0.056,cutoff_hz=560,,542.882558210182,558.99519949366,1073.11038033046,NaN,1.07311038033046,NaN,7.31103803304645,0.306443958736056,0.119492875329732,-0.238346350129409,-64.1700542604119,-76.0469986916997,-115.135966897588,-1598.98007039836,1000,-64.1700542604119,3000,-85.3158247899015,0,-1598.98007039836,200,-170.774677274177,4000,-141.611355020101,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.57xRBW,1000,13000,5,10000,256,256,128,0.057,cutoff_hz=570,,552.809122977858,568.937785523022,1090.32743571604,NaN,1.09032743571604,NaN,9.03274357160404,0.375569402984035,0.119350172930149,-0.175295995310275,-61.9550380321467,-77.7500133413435,-118.765066739962,-1598.98007039836,1000,-61.9550380321467,3000,-83.135151389812,0,-1598.98007039836,200,-170.789444552956,4000,-140.925700926206,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.58xRBW,1000,13000,5,10000,256,256,128,0.058,cutoff_hz=580,,562.714367519181,578.852579212705,1107.89661291215,NaN,1.10789661291215,NaN,10.7896612912148,0.444992346372606,0.116071801984031,-0.170997232222487,-66.1718043282374,-88.2564233700496,-109.270312896549,-1598.98007039836,1000,-66.1718043282374,3000,-86.7951044456857,0,-1598.98007039836,200,-170.801352687028,4000,-147.544302516737,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.59xRBW,1000,13000,5,10000,256,256,128,0.059,cutoff_hz=590,,572.622282048363,588.807965883377,1126.68688494168,NaN,1.12668688494168,NaN,12.6686884941682,0.518032389957034,0.111962542564754,-0.178581561131202,-77.5481170992252,-79.3923930655006,-108.721110309305,-1598.98007039836,1000,-77.5481170992252,3000,-94.4953396610915,0,-1598.98007039836,200,-170.803326067481,4000,-149.753190110299,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.6xRBW,1000,13000,5,10000,256,256,128,0.06,cutoff_hz=600,,582.598724548017,598.817178234659,1146.80165014254,NaN,1.14680165014254,NaN,14.6801650142542,0.5948830918488,0.109111028277879,-0.177600234464737,-63.2235554199685,-75.7935860740933,-115.84560539471,-1598.98007039836,1000,-63.2235554199685,3000,-84.8798823189265,0,-1598.98007039836,200,-170.794527699089,4000,-141.287140502569,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.61xRBW,1000,13000,5,10000,256,256,128,0.061,cutoff_hz=610,,592.618063244935,608.813884116519,1167.51350261319,NaN,1.16751350261319,NaN,16.7513502613195,0.672619120017401,0.110487286852494,-0.168688027639724,-61.4875364686863,-78.252017063205,-116.379279023723,-1598.98007039836,1000,-61.4875364686863,3000,-83.1395110194994,0,-1598.98007039836,200,-170.780642813709,4000,-141.155938215777,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.62xRBW,1000,13000,5,10000,256,256,128,0.062,cutoff_hz=620,,602.588031388037,618.771837242053,1187.70130581768,NaN,1.18770130581768,NaN,18.7701305817677,0.747072339570063,0.113499698943509,-0.161889952477822,-66.384991940786,-88.7573722170851,-108.375132611524,-1598.98007039836,1000,-66.384991940786,3000,-87.2577644791207,0,-1598.98007039836,200,-170.770225235052,4000,-148.981650757751,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.63xRBW,1000,13000,5,10000,256,256,128,0.063,cutoff_hz=630,,612.497817772204,628.730751893498,1206.53901997302,NaN,1.20653901997302,NaN,20.6539019973016,0.81541371735844,0.11685738625542,-0.165021441250478,-74.097908552383,-78.3205231108105,-108.382091300788,-1598.98007039836,1000,-74.097908552383,3000,-93.1989042516944,0,-1598.98007039836,200,-170.769443062571,4000,-148.112024129618,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.64xRBW,1000,13000,5,10000,256,256,128,0.064,cutoff_hz=640,,622.40774753475,638.695597158807,1224.0103142697,NaN,1.2240103142697,NaN,22.4010314269701,0.877850774594956,0.119116504744885,-0.177545225328802,-62.250325680725,-75.5977404706643,-116.873279777856,-1598.98007039836,1000,-62.250325680725,3000,-84.4747805977804,0,-1598.98007039836,200,-170.778444166024,4000,-141.008451402103,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.65xRBW,1000,13000,5,10000,256,256,128,0.065,cutoff_hz=650,,632.326363660457,648.628728615133,1240.91626807164,NaN,1.24091626807164,NaN,24.0916268071638,0.937424780811018,0.118495684883298,-0.19164256944154,-61.0046386681342,-78.885804057432,-114.381625067156,-1598.98007039836,1000,-61.0046386681342,3000,-83.1781973890142,0,-1598.98007039836,200,-170.791471652827,4000,-141.456962898116,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.66xRBW,1000,13000,5,10000,256,256,128,0.066,cutoff_hz=660,,642.224991115225,658.546395686076,1258.37593877015,NaN,1.25837593877015,NaN,25.8375938770153,0.998104056107381,0.115540586873798,-0.198153171995708,-66.6860525135794,-87.7133487083171,-107.601351949682,-1598.98007039836,1000,-66.6860525135794,3000,-87.7748122960832,0,-1598.98007039836,200,-170.80052929573,4000,-150.785128312498,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.67xRBW,1000,13000,5,10000,256,256,128,0.067,cutoff_hz=670,,652.136671302371,668.508076990741,1277.14227710179,NaN,1.27714227710179,NaN,27.7142277101794,1.0623928153772,0.112100979539575,-0.19286107491655,-71.33002621233,-77.4239233456448,-108.166530047859,-1598.98007039836,1000,-71.33002621233,3000,-91.9977263558283,0,-1598.98007039836,200,-170.800274015967,4000,-146.797969402917,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.68xRBW,1000,13000,5,10000,256,256,128,0.068,cutoff_hz=680,,662.112193827353,678.509718087997,1297.14750966769,NaN,1.29714750966769,NaN,29.714750966769,1.12989366208994,0.110177213373581,-0.179108986891691,-61.2720321625801,-75.4860307862301,-118.378776611271,-1598.98007039836,1000,-61.2720321625801,3000,-84.1231946052937,0,-1598.98007039836,200,-170.791153532381,4000,-140.79959219348,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.69xRBW,1000,13000,5,10000,256,256,128,0.069,cutoff_hz=690,,672.112037643932,688.49104644875,1317.54170185527,NaN,1.31754170185527,NaN,31.754170185527,1.19764370069791,0.110842529153763,-0.165440191397248,-60.4803433263521,-79.6433885677546,-112.64647443665,-1598.98007039836,1000,-60.4803433263521,3000,-83.2246969816241,0,-1598.98007039836,200,-170.778954545228,4000,-141.807632106943,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.7xRBW,1000,13000,5,10000,256,256,128,0.07,cutoff_hz=700,,682.059009382081,698.441758760081,1337.20700294891,NaN,1.33720700294891,NaN,33.7207002948905,1.26198642325334,0.113452884250567,-0.160122993669453,-67.0388935319571,-85.7506793768033,-106.880639080163,-1598.98007039836,1000,-67.0388935319571,3000,-88.277858602557,0,-1598.98007039836,200,-170.771143860953,4000,-153.036321175072,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.71xRBW,1000,13000,5,10000,256,256,128,0.071,cutoff_hz=710,,691.957914052807,708.397804001273,1355.44616947313,NaN,1.35544616947313,NaN,35.5446169473127,1.32082274579729,0.116397113073751,-0.166108734139708,-68.9185939893588,-76.6191245152949,-108.015342359471,-1598.98007039836,1000,-68.9185939893588,3000,-90.8685061270696,0,-1598.98007039836,200,-170.77230881974,4000,-145.673874738782,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.72xRBW,1000,13000,5,10000,256,256,128,0.072,cutoff_hz=720,,701.860570646799,718.353572818846,1372.41584732509,NaN,1.37241584732509,NaN,37.2415847325089,1.37485724223908,0.118050341537735,-0.179434882320136,-60.2690808711037,-75.436777392354,-120.607422741671,-1598.98007039836,1000,-60.2690808711037,3000,-83.7988246323376,0,-1598.98007039836,200,-170.781476230339,4000,-140.636073081096,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.73xRBW,1000,13000,5,10000,256,256,128,0.073,cutoff_hz=730,,711.766800123141,728.278811254437,1389.02575609297,NaN,1.38902575609297,NaN,38.902575609297,1.42710298743624,0.117487216797049,-0.191864551070466,-59.94989065362,-80.5728665764253,-111.139844645302,-1598.98007039836,1000,-59.94989065362,3000,-83.3059574448845,0,-1598.98007039836,200,-170.792867967234,4000,-142.24144933212,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.74xRBW,1000,13000,5,10000,256,256,128,0.074,cutoff_hz=740,,721.655574016305,738.199510649855,1406.37410481832,NaN,1.40637410481832,NaN,40.6374104818319,1.4810086125782,0.115169080651024,-0.195999505604415,-67.5414103731639,-83.715694539648,-106.267237215781,-1598.98007039836,1000,-67.5414103731639,3000,-88.816467430565,0,-1598.98007039836,200,-170.799531691428,4000,-156.015245862862,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.75xRBW,1000,13000,5,10000,256,256,128,0.075,cutoff_hz=750,,731.566517489211,748.16463997103,1425.07816546534,NaN,1.42507816546534,NaN,42.5078165465341,1.53838686028224,0.112527833305055,-0.189687020880336,-66.8082193646882,-75.9430370403426,-107.985223632165,-1598.98007039836,1000,-66.8082193646882,3000,-89.8699953917439,0,-1598.98007039836,200,-170.797572937741,4000,-144.74490517399,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.76xRBW,1000,13000,5,10000,256,256,128,0.076,cutoff_hz=760,,741.53667869713,758.157115763851,1444.90174559334,NaN,1.44490174559334,NaN,44.4901745593344,1.59838315744856,0.111092168055178,-0.177096795964583,-59.2829515347861,-75.4676604137536,-124.244671952834,-1598.98007039836,1000,-59.2829515347861,3000,-83.513830637423,0,-1598.98007039836,200,-170.788420349417,4000,-140.532059366877,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.77xRBW,1000,13000,5,10000,256,256,128,0.077,cutoff_hz=770,,751.515961586257,768.124860001234,1464.89621830738,NaN,1.46489621830738,NaN,46.4896218307378,1.6580685785534,0.111615603475968,-0.165975606535201,-59.41167827712,-81.6617145244489,-109.789835078507,-1598.98007039836,1000,-59.41167827712,3000,-83.3902155914677,0,-1598.98007039836,200,-170.777812386352,4000,-142.734718327422,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=0.78xRBW,1000,13000,5,10000,256,256,128,0.078,cutoff_hz=780,,761.440252136582,778.069661541904,1483.97727407473,NaN,1.48397727407473,NaN,48.3977274074729,1.71427250121233,0.113689508354817,-0.162893878136421,-68.1810070983947,-81.8377711583282,-105.699411219427,-1598.98007039836,1000,-68.1810070983947,3000,-89.3188014118386,0,-1598.98007039836,200,-170.772207972518,4000,-159.741120466681,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
firmware_current,1K,hamming_sinc,hamming_sinc cutoff=1xRBW,1000,13000,5,10000,256,256,128,0.1,cutoff_hz=1000,,979.303737282369,996.816024819925,1869.96454821446,NaN,1.86996454821446,NaN,86.9964548214459,2.7183337302806,0.112436667560504,-0.173500167912516,-6.7336273831544,-77.5093950112614,-113.260478092283,-1598.98007039836,1000,-6.7336273831544,3000,-82.3024313359723,0,-1598.98007039836,200,-170.782899994864,4000,-140.971454999234,0,-1640.9138598259,1,NEEDS_DECIMATION_REWORK,"Revise CIC decimation geometry before freezing coefficients; 1 kHz offset aliases into the passband-risk region."
