freq_hz,magnitude_db
16500,-0.0201302353985923
16583.3333333333,-0.0204613218126284
16666.6666666667,-0.0208021011774255
16750,-0.0211524136033682
16833.3333333333,-0.021512089246608
16916.6666666667,-0.0218809484970036
17000,-0.0222588021771503
17083.3333333333,-0.0226454517529525
17166.6666666667,-0.0230406895546248
17250,-0.0234442990084422
17333.3333333333,-0.0238560548789534
17416.6666666667,-0.0242757235208967
17500,-0.0247030631415715
17583.3333333333,-0.0251378240719624
17666.6666666667,-0.0255797490477779
17750,-0.026028573499045
17833.3333333333,-0.0264840258483207
17916.6666666667,-0.0269458278174629
18000,-0.027413694742039
18083.3333333333,-0.0278873358935543
18166.6666666667,-0.0283664548087388
18250,-0.0288507496259287
18333.3333333333,-0.0293399134278347
18416.6666666667,-0.0298336345905022
18500,-0.0303315971379259
18583.3333333333,-0.0308334811020871
18666.6666666667,-0.0313389628880706
18750,-0.0318477156433097
18833.3333333333,-0.0323594096315226
18916.6666666667,-0.0328737126099696
19000,-0.0333902902097684
19083.3333333333,-0.0339088063200021
19166.6666666667,-0.034428923472891
19250,-0.0349503032322866
19333.3333333333,-0.0354726065825755
19416.6666666667,-0.0359954943195535
19500,-0.036518627441175
19583.3333333333,-0.0370416675392804
19666.6666666667,-0.0375642771903441
19750,-0.0380861203459895
19833.3333333333,-0.0386068627221876
19916.6666666667,-0.0391261721866902
20000,-0.0396437191448937
20083.3333333333,-0.0401591769225792
20166.6666666667,-0.0406722221461717
20250,-0.0411825351192003
20333.3333333333,-0.0416898001955376
20416.6666666667,-0.0421937061476331
20500,-0.0426939465303817
20583.3333333333,-0.0431902200402583
20666.6666666667,-0.0436822308679234
20750,-0.0441696890458552
20833.3333333333,-0.0446523107889284
20916.6666666667,-0.0451298188283803
21000,-0.0456019427388294
21083.3333333333,-0.0460684192573925
21166.6666666667,-0.0465289925947514
21250,-0.0469834147382862
21333.3333333333,-0.0474314457463447
21416.6666666667,-0.0478728540329005
21500,-0.048307416643902
21583.3333333333,-0.0487349195227809
21666.6666666667,-0.0491551577666087
21750,-0.0495679358715478
21833.3333333333,-0.049973067967634
21916.6666666667,-0.0503703780429062
22000,-0.0507597001557009
22083.3333333333,-0.0511408786360827
22166.6666666667,-0.0515137682751048
22250,-0.0518782345022371
22333.3333333333,-0.0522341535504317
22416.6666666667,-0.0525814126091194
22500,-0.052919909964129
22583.3333333333,-0.0532495551250842
22666.6666666667,-0.0535702689399861
22750,-0.0538819836964105
22833.3333333333,-0.054184643209415
22916.6666666667,-0.0544782028966338
23000,-0.0547626298393736
23083.3333333333,-0.0550379028302097
23166.6666666667,-0.0553040124074637
23250,-0.0555609608754954
23333.3333333333,-0.0558087623117455
23416.6666666667,-0.0560474425595115
23500,-0.0562770392078177
23583.3333333333,-0.0564976015567259
23666.6666666667,-0.0567091905696034
23750,-0.0569118788118047
23833.3333333333,-0.0571057503751269
23916.6666666667,-0.0572909007896092
24000,-0.0574674369214416
24083.3333333333,-0.0576354768578778
24166.6666666667,-0.0577951497787144
24250,-0.0579465958153564
24333.3333333333,-0.0580899658963795
24416.6666666667,-0.0582254215806349
24500,-0.0583531348784321
24583.3333333333,-0.0584732880597304
24666.6666666667,-0.0585860734505933
24750,-0.0586916932177962
24833.3333333333,-0.0587903591421764
24916.6666666667,-0.05888229238017
25000,-0.058967723214683
25083.3333333333,-0.0590468907951176
25166.6666666667,-0.0591200428668996
25250,-0.0591874354911345
25333.3333333333,-0.0592493327542564
25416.6666666667,-0.0593060064681184
25500,-0.0593577358614687
25583.3333333333,-0.0594048072618167
25666.6666666667,-0.0594475137698968
25750,-0.0594861549255654
25833.3333333333,-0.0595210363658839
25916.6666666667,-0.0595524694766703
26000,-0.0595807710365452
26083.3333333333,-0.059606262854987
26166.6666666667,-0.0596292714043374
26250,-0.0596501274459484
26333.3333333333,-0.0596691656516147
26416.6666666667,-0.0596867242201724
26500,-0.0597031444895379
26583.3333333333,-0.0597187705454734
26666.6666666667,-0.0597339488266582
26750,-0.0597490277267991
26833.3333333333,-0.0597643571945477
26916.6666666667,-0.0597802883313868
27000,-0.0597971729877408
27083.3333333333,-0.0598153633584953
27166.6666666667,-0.0598352115772208
27250,-0.0598570693112595
27333.3333333333,-0.0598812873561187
27416.6666666667,-0.0599082152312662
27500,-0.059938200777288
27583.3333333333,-0.0599715897540483
27666.6666666667,-0.0600087254419982
27750,-0.0600499482453874
27833.3333333333,-0.060095595298756
27916.6666666667,-0.0601460000771011
28000,-0.0602014920100275
28083.3333333333,-0.0602623960998189
28166.6666666667,-0.0603290325453371
28250,-0.0604017163700914
28333.3333333333,-0.0604807570567353
28416.6666666667,-0.0605664581874069
28500,-0.0606591170908891
28583.3333333333,-0.0607590244958362
28666.6666666667,-0.0608664641927017
28750,-0.0609817127019222
28833.3333333333,-0.0611050389512471
28916.6666666667,-0.0612367039607617
29000,-0.0613769605372786
29083.3333333333,-0.0615260529775765
29166.6666666667,-0.0616842167810009
29250,-0.0618516783721745
29333.3333333333,-0.0620286548336046
29416.6666666667,-0.0622153536489398
29500,-0.0624119724564298
29583.3333333333,-0.0626186988141507
29666.6666666667,-0.0628357099757634
29750,-0.063063172678413
29833.3333333333,-0.0633012429417903
29916.6666666667,-0.0635500658796653
30000,-0.0638097755234212
30083.3333333333,-0.0640804946581411
30166.6666666667,-0.0643623346711514
30250,-0.0646553954132668
30333.3333333333,-0.0649597650735087
30416.6666666667,-0.0652755200662191
30500,-0.0656027249320145
30583.3333333333,-0.0659414322518139
30666.6666666667,-0.0662916825741641
30750,-0.0666535043565977
30833.3333333333,-0.0670269139203612
30916.6666666667,-0.067411915418758
31000,-0.0678085008193418
31083.3333333333,-0.0682166499001241
31166.6666666667,-0.0686363302591649
31250,-0.0690674973382931
31333.3333333333,-0.0695100944605983
31416.6666666667,-0.0699640528814562
31500,-0.0704292918537296
31583.3333333333,-0.0709057187061755
31666.6666666667,-0.0713932289358
31750,-0.071891706313519
31833.3333333333,-0.0724010230034912
31916.6666666667,-0.07292103969557
32000,-0.0734516057510335
32083.3333333333,-0.0739925593611066
32166.6666666667,-0.0745437277188256
32250,-0.0751049272033048
32333.3333333333,-0.0756759635765203
32416.6666666667,-0.0762566321922902
32500,-0.0768467182181368
32583.3333333333,-0.0774459968675553
32666.6666666667,-0.0780542336456703
32750,-0.0786711846048282
32833.3333333333,-0.0792965966120276
32916.6666666667,-0.0799302076270429
33000,-0.0805717469911507
33083.3333333333,-0.0812209357258549
33166.6666666667,-0.0818774868417505
33250,-0.0825411056569106
33333.3333333333,-0.0832114901244414
33416.6666666667,-0.0838883311690503
33500,-0.0845713130320006
33583.3333333333,-0.0852601136244423
33666.6666666667,-0.0859544048881427
33750,-0.0866538531640556
33833.3333333333,-0.0873581195674364
33916.6666666667,-0.0880668603697665
34000,-0.0887797273868083
34083.3333333333,-0.0894963683722774
34166.6666666667,-0.0902164274167524
34250,-0.0909395453516345
34333.3333333333,-0.09166536015735
34416.6666666667,-0.0923935073753433
34500,-0.0931236205237494
34583.3333333333,-0.0938553315160609
34666.6666666667,-0.0945882710821487
34750,-0.095322069191371
34833.3333333333,-0.0960563554775279
34916.6666666667,-0.0967907596643992
35000,-0.09752491199227
35083.3333333333,-0.098258443644583
35166.6666666667,-0.0989909871738644
35250,-0.099722176927012
35333.3333333333,-0.100451649469299
35416.6666666667,-0.101179044006415
35500,-0.101904002804037
35583.3333333333,-0.102626171604705
35666.6666666667,-0.103345200041449
35750,-0.10406074204752
35833.3333333333,-0.104772456261698
35916.6666666667,-0.105480006429072
36000,-0.106183061796247
36083.3333333333,-0.10688129750137
36166.6666666667,-0.10757439495744
36250,-0.108262042229104
36333.3333333333,-0.108943934402795
36416.6666666667,-0.109619773948584
36500,-0.110289271074802
36583.3333333333,-0.110952144073713
36666.6666666667,-0.111608119658817
36750,-0.112256933292399
36833.3333333333,-0.112898329504002
36916.6666666667,-0.113532062198572
37000,-0.114157894954256
37083.3333333333,-0.114775601309212
37166.6666666667,-0.115384965038065
37250,-0.115985780415756
37333.3333333333,-0.116577852470597
37416.6666666667,-0.117160997224627
37500,-0.11773504192205
37583.3333333333,-0.118299825244075
37666.6666666667,-0.118855197512044
37750,-0.11940102087627
37833.3333333333,-0.119937169491767
37916.6666666667,-0.120463529680509
38000,-0.120980000079346
38083.3333333333,-0.121486491774142
38166.6666666667,-0.121982928419447
38250,-0.122469246343534
38333.3333333333,-0.122945394639622
38416.6666666667,-0.123411335241072
38500,-0.123867042983189
38583.3333333333,-0.124312505648802
38666.6666666667,-0.124747723999903
38750,-0.125172711793351
38833.3333333333,-0.125587495782179
38916.6666666667,-0.125992115701405
39000,-0.126386624238757
39083.3333333333,-0.126771086990276
39166.6666666667,-0.127145582401184
39250,-0.127510201691309
39333.3333333333,-0.127865048765555
39416.6666666667,-0.128210240110225
39500,-0.128545904673493
39583.3333333333,-0.12887218373217
39666.6666666667,-0.129189230743534
39750,-0.129497211183173
39833.3333333333,-0.129796302368199
39916.6666666667,-0.130086693266895
40000,-0.1303685842946
40083.3333333333,-0.130642187095953
40166.6666666667,-0.130907724313913
40250,-0.131165429345936
40333.3333333333,-0.13141554608704
40416.6666666667,-0.131658328660871
40500,-0.131894041138382
40583.3333333333,-0.132122957244797
40666.6666666667,-0.132345360054962
40750,-0.132561541677776
40833.3333333333,-0.13277180292966
40916.6666666667,-0.13297645299783
41000,-0.13317580909317
41083.3333333333,-0.133370196094291
41166.6666666667,-0.133559946181146
41250,-0.133745398461271
41333.3333333333,-0.133926898586432
41416.6666666667,-0.134104798362437
41500,-0.134279455350339
41583.3333333333,-0.134451232461863
41666.6666666667,-0.134620497547271
41750,-0.134787622977484
41833.3333333333,-0.134952985221243
41916.6666666667,-0.135116964415966
42000,-0.135279943935026
42083.3333333333,-0.135442309950384
42166.6666666667,-0.13560445099181
42250,-0.135766757502832
42333.3333333333,-0.135929621394348
42416.6666666667,-0.136093435595811
42500,-0.136258593605144
42583.3333333333,-0.136425489037227
42666.6666666667,-0.136594515172411
42750,-0.136766064504417
42833.3333333333,-0.136940528288836
42916.6666666667,-0.137118296093129
43000,-0.137299755347409
43083.3333333333,-0.137485290897794
43166.6666666667,-0.137675284561943
43250,-0.137870114687827
43333.3333333333,-0.138070155716235
43416.6666666667,-0.138275777746561
43500,-0.138487346108176
43583.3333333333,-0.138705220935954
43666.6666666667,-0.13892975675162
43750,-0.139161302051392
43833.3333333333,-0.139400198899309
43916.6666666667,-0.139646782528382
44000,-0.139901380948209
44083.3333333333,-0.140164314561182
44166.6666666667,-0.1404358957863
44250,-0.140716428692287
44333.3333333333,-0.14100620863899
44416.6666666667,-0.141305521929261
44500,-0.141614645469708
44583.3333333333,-0.141933846442692
44666.6666666667,-0.142263381988183
44750,-0.142603498897232
44833.3333333333,-0.142954433316405
44916.6666666667,-0.143316410464123
45000,-0.143689644359083
45083.3333333333,-0.144074337561005
45166.6666666667,-0.144470680923941
45250,-0.144878853362507
45333.3333333333,-0.145299021631631
45416.6666666667,-0.145731340119473
45500,-0.146175950654032
45583.3333333333,-0.146632982324177
45666.6666666667,-0.147102551314178
45750,-0.147584760753089
45833.3333333333,-0.148079700578615
45916.6666666667,-0.148587447415401
46000,-0.149108064468911
46083.3333333333,-0.149641601433157
46166.6666666667,-0.150188094414861
46250,-0.150747565872022
46333.3333333333,-0.15132002456793
46416.6666666667,-0.151905465541148
46500,-0.152503870089945
46583.3333333333,-0.153115205773335
46666.6666666667,-0.153739426426826
46750,-0.154376472194229
46833.3333333333,-0.155026269574744
46916.6666666667,-0.155688731485337
47000,-0.156363757339164
47083.3333333333,-0.157051233139098
47166.6666666667,-0.157751031586275
47250,-0.158463012204223
47333.3333333333,-0.15918702147828
47416.6666666667,-0.159922893009449
47500,-0.160670447683616
47583.3333333333,-0.161429493855275
47666.6666666667,-0.162199827545692
47750,-0.16298123265546
47833.3333333333,-0.163773481191368
47916.6666666667,-0.164576333506726
48000,-0.165389538555755
48083.3333333333,-0.166212834161219
48166.6666666667,-0.167045947295151
48250,-0.167888594372546
48333.3333333333,-0.168740481557313
48416.6666666667,-0.169601305081098
48500,-0.170470751573084
48583.3333333333,-0.171348498402041
48666.6666666667,-0.172234214029444
48750,-0.173127558373231
48833.3333333333,-0.1740281831821
48916.6666666667,-0.174935732419925
49000,-0.175849842659841
49083.3333333333,-0.176770143487201
49166.6666666667,-0.177696257911642
49250,-0.178627802787491
49333.3333333333,-0.17956438924208
49416.6666666667,-0.180505623110811
49500,-0.181451105380436
49583.3333333333,-0.182400432637387
49666.6666666667,-0.183353197523148
49750,-0.184308989194373
49833.3333333333,-0.185267393788485
49916.6666666667,-0.186227994893225
50000,-0.187190374020263
50083.3333333333,-0.188154111082294
50166.6666666667,-0.189118784873011
50250,-0.190083973548899
50333.3333333333,-0.19104925511325
50416.6666666667,-0.192014207901216
50500,-0.192978411065289
50583.3333333333,-0.193941445061007
50666.6666666667,-0.194902892132435
50750,-0.195862336795993
50833.3333333333,-0.196819366323026
50916.6666666667,-0.19777357122023
51000,-0.198724545707171
51083.3333333333,-0.199671888190631
51166.6666666667,-0.200615201734824
51250,-0.201554094527688
51333.3333333333,-0.20248818034141
51416.6666666667,-0.203417078988505
51500,-0.204340416770512
51583.3333333333,-0.205257826921348
51666.6666666667,-0.206168950042442
51750,-0.207073434531072
51833.3333333333,-0.207970936999816
51916.6666666667,-0.208861122687671
52000,-0.209743665861814
52083.3333333333,-0.210618250209842
52166.6666666667,-0.211484569221338
52250,-0.212342326559406
52333.3333333333,-0.213191236420678
52416.6666666667,-0.214031023883766
52500,-0.214861425245784
52583.3333333333,-0.215682188346376
52666.6666666667,-0.216493072879016
52750,-0.2172938506888
52833.3333333333,-0.218084306056943
52916.6666666667,-0.21886423597081
53000,-0.219633450380305
53083.3333333333,-0.220391772438694
53166.6666666667,-0.2211390387293
53250,-0.221875099476135
53333.3333333333,-0.222599818739748
53416.6666666667,-0.223313074596352
53500,-0.224014759301534
53583.3333333333,-0.224704779437634
53666.6666666667,-0.225383056044024
53750,-0.22604952473125
53833.3333333333,-0.226704135778269
53916.6666666667,-0.227346854212448
54000,-0.227977659872369
54083.3333333333,-0.228596547453816
54166.6666666667,-0.229203526537944
54250,-0.229798621602426
54333.3333333333,-0.230381872014998
54416.6666666667,-0.230953332009451
54500,-0.231513070644665
54583.3333333333,-0.232061171745538
54666.6666666667,-0.232597733827028
54750,-0.233122870000629
54833.3333333333,-0.233636707864035
54916.6666666667,-0.23413938937285
55000,-0.23463107069641
55083.3333333333,-0.235111922055663
55166.6666666667,-0.235582127545324
55250,-0.236041884938998
55333.3333333333,-0.236491405478096
55416.6666666667,-0.236930913644999
55500,-0.237360646920022
55583.3333333333,-0.237780855523212
55666.6666666667,-0.238191802140996
55750,-0.238593761637342
55833.3333333333,-0.238987020750983
55916.6666666667,-0.239371877778078
56000,-0.239748642241061
56083.3333333333,-0.240117634543977
56166.6666666667,-0.240479185614684
56250,-0.240833636534485
56333.3333333333,-0.241181338155266
56416.6666666667,-0.241522650705009
56500,-0.241857943381898
56583.3333333333,-0.242187593937494
56666.6666666667,-0.242511988249426
56750,-0.242831519884256
56833.3333333333,-0.243146589650945
56916.6666666667,-0.243457605145352
57000,-0.243764980286202
57083.3333333333,-0.244069134843759
57166.6666666667,-0.244370493960528
57250,-0.244669487665766
57333.3333333333,-0.244966550383594
57416.6666666667,-0.245262120435306
57500,-0.245556639537413
57583.3333333333,-0.245850552294291
57666.6666666667,-0.246144305687654
57750,-0.246438348562582
57833.3333333333,-0.24673313111081
57916.6666666667,-0.247029104352188
58000,-0.247326719614503
58083.3333333333,-0.247626428012429
58166.6666666667,-0.247928679926421
58250,-0.248233924481846
58333.3333333333,-0.2485426090292
58416.6666666667,-0.248855178625606
58500,-0.249172075519
58583.3333333333,-0.249493738634405
58666.6666666667,-0.249820603064257
58750,-0.250153099562369
58833.3333333333,-0.250491654042229
58916.6666666667,-0.250836687080867
59000,-0.251188613428136
59083.3333333333,-0.251547841522373
59166.6666666667,-0.251914773012775
59250,-0.252289802289369
59333.3333333333,-0.252673316020807
59416.6666666667,-0.253065692700474
59500,-0.253467302201943
59583.3333333333,-0.253878505343705
59666.6666666667,-0.254299653463823
59750,-0.254731088005558
59833.3333333333,-0.255173140113385
59916.6666666667,-0.255626130241118
60000,-0.256090367771567
60083.3333333333,-0.256566150648489
60166.6666666667,-0.257053765021898
60250,-0.25755348490606
60333.3333333333,-0.258065571851483
60416.6666666667,-0.258590274630572
60500,-0.259127828938349
60583.3333333333,-0.259678457107159
60666.6666666667,-0.260242367837071
60750,-0.260819755941469
60833.3333333333,-0.261410802108318
60916.6666666667,-0.262015672677935
61000,-0.262634519436415
61083.3333333333,-0.263267479426203
61166.6666666667,-0.263914674773259
61250,-0.264576212531048
61333.3333333333,-0.265252184542221
61416.6666666667,-0.265942667317608
61500,-0.266647721932525
61583.3333333333,-0.267367393941049
61666.6666666667,-0.268101713308397
61750,-0.268850694360788
61833.3333333333,-0.269614335753689
61916.6666666667,-0.270392620458447
62000,-0.271185515766403
62083.3333333333,-0.271992973311986
62166.6666666667,-0.272814929113601
62250,-0.273651303632959
62333.3333333333,-0.274502001852377
62416.6666666667,-0.275366913370291
62500,-0.276245912515236
62583.3333333333,-0.277138858476966
62666.6666666667,-0.278045595456345
62750,-0.278965952832338
62833.3333333333,-0.279899745346812
62916.6666666667,-0.280846773306878
63000,-0.281806822804061
63083.3333333333,-0.282779665950867
63166.6666666667,-0.283765061133841
63250,-0.284762753283337
63333.3333333333,-0.285772474159347
63416.6666666667,-0.286793942653318
63500,-0.287826865105814
63583.3333333333,-0.288870935639108
63666.6666666667,-0.289925836504917
63750,-0.290991238446853
63833.3333333333,-0.292066801076912
63916.6666666667,-0.293152173265545
64000,-0.294246993545703
64083.3333333333,-0.29535089052913
64166.6666666667,-0.296463483335532
64250,-0.297584382033738
64333.3333333333,-0.298713188094017
64416.6666666667,-0.299849494851964
64500,-0.300992887982297
64583.3333333333,-0.302142945983077
64666.6666666667,-0.303299240668891
64750,-0.304461337673233
64833.3333333333,-0.305628796958983
64916.6666666667,-0.30680117333638
65000,-0.307978016988487
65083.3333333333,-0.309158874002686
65166.6666666667,-0.310343286908103
65250,-0.311530795218597
65333.3333333333,-0.312720935979552
65416.6666666667,-0.31391324431935
65500,-0.315107254003448
65583.3333333333,-0.316302497991556
65666.6666666667,-0.317498508996112
65750,-0.318694820042608
65833.3333333333,-0.319890965029843
65916.6666666667,-0.321086479290578
66000,-0.322280900150619
66083.3333333333,-0.323473767487081
66166.6666666667,-0.324664624283966
66250,-0.325853017184758
66333.3333333333,-0.327038497041528
66416.6666666667,-0.328220619459761
66500,-0.329398945337718
66583.3333333333,-0.330573041400463
66666.6666666667,-0.33174248072735
66750,-0.332906843272128
66833.3333333333,-0.334065716375599
66916.6666666667,-0.33521869526965
67000,-0.336365383571876
67083.3333333333,-0.337505393770664
67166.6666666667,-0.338638347700119
67250,-0.339763877002882
67333.3333333333,-0.340881623582351
67416.6666666667,-0.34199124004185
67500,-0.343092390110909
67583.3333333333,-0.34418474905829
67666.6666666667,-0.34526800409055
67750,-0.34634185473596
67833.3333333333,-0.347406013213465
67916.6666666667,-0.348460204785459
68000,-0.349504168094606
68083.3333333333,-0.350537655483553
68166.6666666667,-0.351560433297813
68250,-0.352572282170397
68333.3333333333,-0.35357299728902
68416.6666666667,-0.354562388643839
68500,-0.355540281257203
68583.3333333333,-0.356506515393312
68666.6666666667,-0.357460946748671
68750,-0.358403446622579
68833.3333333333,-0.359333902067065
68916.6666666667,-0.360252216016467
69000,-0.361158307396339
69083.3333333333,-0.362052111211146
69166.6666666667,-0.36293357861104
69250,-0.363802676937169
69333.3333333333,-0.364659389745354
69416.6666666667,-0.365503716808371
69500,-0.366335674096696
69583.3333333333,-0.367155293737403
69666.6666666667,-0.367962623951202
69750,-0.368757728967876
69833.3333333333,-0.369540688920285
69916.6666666667,-0.37031159971635
70000,-0.37107057288971
70083.3333333333,-0.371817735429224
70166.6666666667,-0.372553229586579
70250,-0.373277212663723
70333.3333333333,-0.373989856778674
70416.6666666667,-0.374691348611192
70500,-0.375381889127936
70583.3333333333,-0.376061693287735
70666.6666666667,-0.376730989726899
70750,-0.377390020425579
70833.3333333333,-0.378039040354578
70916.6666666667,-0.378678317104301
71000,-0.379308130494946
71083.3333333333,-0.379928772169429
71166.6666666667,-0.380540545169046
71250,-0.381143763492407
71333.3333333333,-0.381738751638184
71416.6666666667,-0.382325844132639
71500,-0.382905385041637
71583.3333333333,-0.383477727468865
71666.6666666667,-0.38404323303985
71750,-0.384602271373229
71833.3333333333,-0.385155219539336
71916.6666666667,-0.385702461507433
72000,-0.386244387581422
72083.3333333333,-0.386781393825849
72166.6666666667,-0.387313881482019
72250,-0.387842256375328
72333.3333333333,-0.388366928315089
72416.6666666667,-0.388888310486577
72500,-0.389406818837025
72583.3333333333,-0.389922871456265
72666.6666666667,-0.390436887952143
72750,-0.390949288822734
72833.3333333333,-0.391460494825045
72916.6666666667,-0.391970926341922
73000,-0.392481002747476
73083.3333333333,-0.392991141772494
73166.6666666667,-0.39350175887006
73250,-0.39401326658291
73333.3333333333,-0.394526073912744
73416.6666666667,-0.395040585693527
73500,-0.395557201968054
73583.3333333333,-0.396076317370407
73666.6666666667,-0.396598320513949
73750,-0.397123593386439
