offset_hz,cic_db,fir_db,total_db
0.0,0.0,-1.9286549331065743e-15,-1.9286549331065743e-15
4.166666666666667,-1.2402524124245784e-07,9.597613094733881e-07,8.357360655417322e-07
8.333333333333334,-4.961009582376254e-07,3.837884871034275e-06,3.3417839140622936e-06
12.5,-1.1162271327175358e-06,8.630890932219449e-06,7.514663798720708e-06
16.666666666666668,-1.984403810096008e-06,1.533298459986623e-05,1.3348580790354166e-05
20.833333333333336,-3.100630970248749e-06,2.3936062773453803e-05,2.0835431797059767e-05
25.0,-4.4649086229817725e-06,3.442972394422074e-05,2.9964815321277946e-05
29.166666666666668,-6.077236786816188e-06,4.680128072684653e-05,4.072404394075004e-05
33.333333333333336,-7.937615465844317e-06,6.103577513316821e-05,5.309815966555079e-05
37.5,-1.0046044667087576e-05,7.711599660700942e-05,6.706995193956097e-05
41.66666666666667,-1.2402524408211084e-05,9.50225027716611e-05,8.261997836136717e-05
45.833333333333336,-1.500705472909561e-05,0.00011473364283187555,9.972658810118269e-05
50.0,-1.7859635611798244e-05,0.00013622558370527863,0.00011836594809256929
54.16666666666667,-2.0960267085664213e-05,0.0001594723386957785,0.00013851207161098134
58.333333333333336,-2.430894918875373e-05,0.0001844457988436022,0.00016013684965536658
62.50000000000001,-2.7905681932161762e-05,0.00021111576676255192,0.00018321008482965074
66.66666666666667,-3.1750465341484136e-05,0.0002394499930469845,0.0002076995277082754
70.83333333333334,-3.5843299436566616e-05,0.00026941421511691613,0.00023357091567958102
75.0,-4.018418424693414e-05,0.00030097219850656366,0.0002607880142588758
79.16666666666667,-4.477311981468381e-05,0.000334085780495542,0.0002893126606817258
83.33333333333334,-4.961010617037652e-05,0.00036871491611499297,0.00031910480994477755
87.5,-5.469514332821526e-05,0.0004048177263661178,0.0003501225830371186
91.66666666666667,-6.002823134197638e-05,0.000442350548677575,0.00038232231733274785
95.83333333333334,-6.56093702403992e-05,0.0004812679894970555,0.0004156586192574327
100.0,-7.143856006093765e-05,0.000521522978977905,0.0004500844189170073
104.16666666666667,-7.751580085168891e-05,0.0005630668276560958,0.0004855510268023109
108.33333333333334,-8.384109263860593e-05,0.0006058492851111997,0.0005220081924699612
112.50000000000001,-9.041443547660715e-05,0.0006498186004854483,0.0005594041650094492
116.66666666666667,-9.72358294167891e-05,0.0006949215847908959,0.0005976857553770456
120.83333333333334,-0.00010430527449388983,0.0007411036749944949,0.0006367984005015125
125.00000000000001,-0.0001116227707658268,0.0007883089996954047,0.0006766862289297089
129.16666666666669,-0.00011918831825680075,0.0008364804464171476,0.0007172921281562441
133.33333333333334,-0.00012700191705276528,0.0008855597303829586,0.0007585578133281539
137.5,-0.00013506356718667032,0.0009354874646966942,0.0008004238975092867
141.66666666666669,-0.00014337326873007443,0.0009862032318285379,0.0008428299631028434
145.83333333333334,-0.0001519310217323912,0.0010376456563915481,0.0008857146346592268
150.0,-0.00016073682624403334,0.0010897524790061263,0.0009290156527621898
