offset_hz,cic_db,fir_db,total_db
55.0,-2.161015946253752e-05,0.0014755231679216432,0.0014539130084584631
56.0,-2.240312737261277e-05,0.0015275836637793276,0.0015051805364071462
57.0,-2.3210383005927615e-05,0.0015804303689620001,0.0015572199859552145
58.0,-2.4031926365501365e-05,0.0016340551101470767,0.0016100231837823825
59.0,-2.4867757431279912e-05,0.001688449565832122,0.0016635818084003537
60.0,-2.571787620931657e-05,0.0017436052661655762,0.0017178873899563445
61.0,-2.6582282710556812e-05,0.0017995135927621796,0.0017729313100521538
62.0,-2.7460976931551665e-05,0.0018561657785088718,0.0018287048015768435
63.0,-2.835395887085131e-05,0.001913552907386234,0.0018851989485144638
64.0,-2.9261228522254803e-05,0.0019716659142726824,0.0019424046857499542
65.0,-3.018278589506098e-05,0.0020304955847622675,0.0020003127988674303
66.0,-3.111863098513855e-05,0.002090032554955571,0.002058913923969779
67.0,-3.206876379421274e-05,0.002150267311266131,0.002118198547471348
68.0,-3.3033184318293254e-05,0.0022111901902385164,0.002178157005919641
69.0,-3.4011892595890914e-05,0.0022727913783125004,0.00223877948571683
70.0,-3.500488855758194e-05,0.002335060911656726,0.002300056023099715
71.0,-3.60121722593761e-05,0.002397988675927244,0.0023619765036685617
72.0,-3.7033743657063246e-05,0.002461564406070467,0.0024245306624134677
73.0,-3.806960281258017e-05,0.0025257776861223272,0.0024877080833088827
74.0,-3.9119749669321394e-05,0.0025906179489882087,0.0025514981993188675
75.0,-4.018418424693414e-05,0.0026560744762094343,0.0026158902919627934
76.0,-4.126290656802917e-05,0.0027221363977741374,0.0026808734912069283
77.0,-4.235591658778445e-05,0.002788792691872266,0.0027464367752847146
78.0,-4.3463214347274075e-05,0.002856032184681454,0.0028125689703339123
79.0,-4.458479982303235e-05,0.0029238435501355775,0.0028792587503133306
80.0,-4.572067302155837e-05,0.002992215309720315,0.0029464946366978433
81.0,-4.6870833952314794e-05,0.0030611358322089523,0.0030142649982563266
82.0,-4.80352826122984e-05,0.0031305933334579636,0.003082558050845014
83.0,-4.921401897928988e-05,0.003200575876162097,0.0031513618571834988
84.0,-5.040704309671499e-05,0.0032710713696190996,0.003220664326522757
85.0,-5.161435493767376e-05,0.0033420675694963496,0.003290453214558
86.0,-5.2835954498480666e-05,0.0034135520775839734,0.003360716123085086
87.0,-5.407184178902139e-05,0.003485512341563353,0.0034314404997745013
88.0,-5.532201680189409e-05,0.0035579356547582527,0.0035026136379568665
89.0,-5.658647956255478e-05,0.003630809155878179,0.0035742226763158585
90.0,-5.786523002709797e-05,0.0037041198288002572,0.0036462545987738645
91.0,-5.9158268247157714e-05,0.0037778545022912778,0.003718696234044044
92.0,-6.0465594184755514e-05,0.0038519998497778757,0.003791534255592966
93.0,-6.17872078453784e-05,0.003926542389078072,0.0038647551812330083
94.0,-6.312310925001326e-05,0.0040014684821597325,0.0039383453729093885
95.0,-6.447329839560914e-05,0.004076764334881572,0.004012291036485169
96.0,-6.58377752541129e-05,0.004152415996722504,0.004086578221468323
97.0,-6.721653985540196e-05,0.004228409360553282,0.004161192820698208
98.0,-6.860959219277953e-05,0.004304730162344423,0.00423612057015144
99.0,-7.001693226058369e-05,0.00438136398092411,0.0043113470486628135
100.0,-7.143856006093765e-05,0.004458296237707062,0.0043868576776460895
101.0,-7.28744756018212e-05,0.004535512196434812,0.004462637720833908
102.0,-7.432467888646289e-05,0.004612996962900427,0.0045386722840136985
103.0,-7.578916989019611e-05,0.0046907354846846185,0.004614946314794254
104.0,-7.726794864146318e-05,0.004768712550901335,0.004691444602260343
105.0,-7.876101512827484e-05,0.004846912791900757,0.0047681517767716956
106.0,-8.026836934739133e-05,0.00492532067902608,0.004845052309678924
107.0,-8.179001130817979e-05,0.005003920524318056,0.004922130513010311
108.0,-8.332594101911355e-05,0.005082696480255951,0.00499937053923743
109.0,-8.487615846655663e-05,0.005161632539473219,0.0050767563810058414
110.0,-8.64406636571947e-05,0.005240712534490302,0.005154271870832782
111.0,-8.801945657174683e-05,0.005319920137424064,0.00523190068085281
112.0,-8.961253723729071e-05,0.00539923885972781,0.0053096263224899475
113.0,-9.121990565590186e-05,0.005478652051896355,0.005387432146241356
114.0,-9.284156180851079e-05,0.0055581429031939505,0.005465301341385562
115.0,-9.447750570215573e-05,0.005637694441374221,0.005543216935671127
116.0,-9.612773734780267e-05,0.00571728953239211,0.00562116179504357
117.0,-9.77922567420231e-05,0.0057969108801251374,0.005699118623383551
118.0,-9.94710638824233e-05,0.0058765410260885895,0.005777069962206184
