offset_hz,response_db
0.0,-1.9286549331065743e-15
2.0,1.9946545179419292e-06
4.0,7.977474770011303e-06
6.0,1.79450307778035e-05
8.0,3.18916054469842e-05
10.0,4.980919420349565e-05
12.0,7.168750410346598e-05
14.0,9.751395290663518e-05
16.0,0.0001272736679222788
18.0,0.00016094948465452947
20.0,0.0001985219450599015
22.0,0.00023996929586239302
24.0,0.0002852674864824257
26.0,0.0003343901668128105
28.0,0.00038730868475668614
30.0,0.0004439920835715769
32.0,0.0005044070990617627
34.0,0.0005685181565029977
36.0,0.0006362873673128074
38.0,0.0007076745256454273
40.0,0.0007826371047992127
42.0,0.0008611302531951301
44.0,0.0009431067904755992
46.0,0.0010285172031910476
48.0,0.0011173096403418476
50.0,0.0012094299088214993
52.0,0.0013048214685311395
54.0,0.0014034254274445422
56.0,0.0015051805364071462
58.0,0.0016100231837823825
60.0,0.0017178873899563445
62.0,0.0018287048015768435
64.0,0.0019424046857499542
66.0,0.002058913923969779
68.0,0.002178157005919641
70.0,0.002300056023099715
72.0,0.0024245306624134677
74.0,0.0025514981993188675
76.0,0.0026808734912069283
78.0,0.0028125689703339123
80.0,0.0029464946366978433
82.0,0.003082558050845014
84.0,0.003220664326522757
86.0,0.003360716123085086
88.0,0.0035026136379568665
90.0,0.0036462545987738645
92.0,0.003791534255592966
94.0,0.0039383453729093885
96.0,0.004086578221468323
98.0,0.00423612057015144
100.0,0.0043868576776460895
102.0,0.0045386722840136985
104.0,0.004691444602260343
106.0,0.004845052309678924
108.0,0.00499937053923743
110.0,0.005154271870832782
112.0,0.0053096263224899475
114.0,0.005465301341385562
116.0,0.00562116179504357
118.0,0.005777069962206184
120.0,0.005932885523870254
122.0,0.0060884655540578165
124.0,0.006243664510781901
126.0,0.006398334226789802
128.0,0.006552323900328965
130.0,0.006705480085939676
132.0,0.006857646685074462
134.0,0.00700866493692602
136.0,0.007158373409005274
138.0,0.0073066079878474615
140.0,0.007453201869778948
142.0,0.007597985551401881
144.0,0.007740786820448094
146.0,0.007881430746350958
148.0,0.008019739671080533
150.0,0.008155533199744783
152.0,0.008288628191421206
154.0,0.008418838749977849
156.0,0.008545976214818042
158.0,0.008669849151791427
160.0,0.008790263344188169
162.0,0.008907021783606023
164.0,0.009019924661019443
166.0,0.009128769357977065
168.0,0.009233350437551517
170.0,0.009333459635844442
172.0,0.009428885853136903
174.0,0.009519415145322311
176.0,0.00960483071541322
178.0,0.009684912905186837
180.0,0.009759439186810642
182.0,0.009828184154634202
184.0,0.009890919517156121
186.0,0.009947414089003462
188.0,0.009997433783022956
190.0,0.010040741602646891
192.0,0.010077097634236072
194.0,0.0101062590395549
196.0,0.010127980048525926
198.0,0.010142011951998849
200.0,0.010148103094662023
202.0,0.010145998868230081
204.0,0.010135441704631114
206.0,0.01011617106952731
208.0,0.01008792345577873
210.0,0.010050432377286153
212.0,0.010003428362945889
214.0,0.009946638950709314
216.0,0.009879788681867188
218.0,0.009802599095580336
220.0,0.009714788723518485
222.0,0.009616073084725174
224.0,0.009506164680724495
226.0,0.009384772990712066
228.0,0.009251604467053977
230.0,0.009106362531011195
232.0,0.008948747568570168
234.0,0.008778456926570595
236.0,0.008595184909039991
238.0,0.008398622773735195
240.0,0.008188458728910194
242.0,0.007964377930320007
244.0,0.007726062478474191
246.0,0.0074731914160860256
248.0,0.007205440725765593
250.0,0.006922483328016487
252.0,0.006623989079360739
254.0,0.006309624770834739
256.0,0.0059790541265708624
258.0,0.005631937802923404
260.0,0.005267933387408256
262.0,0.004886695398327361
264.0,0.004487875284328078
266.0,0.004071121424539137
268.0,0.0036360791285659777
270.0,0.003182390637112486
272.0,0.002709695122691147
274.0,0.002217628690583334
276.0,0.0017058243801575095
278.0,0.0011739121664217681
280.0,0.0006215189617256472
282.0,4.82686179677544e-05
284.0,-0.0005462180710862867
286.0,-0.0011623233672514255
288.0,-0.001800432584956159
290.0,-0.0024609340881127685
292.0,-0.003144219286621513
294.0,-0.003850682632703779
296.0,-0.004580721616922577
298.0,-0.005334736763842268
300.0,-0.006113131627537969
302.0,-0.006916312786776291
304.0,-0.007744689839864587
306.0,-0.008598675399346339
308.0,-0.009478685086303442
310.0,-0.010385137524438133
312.0,-0.011318454333896935
314.0,-0.012279060124804793
316.0,-0.013267382490453254
318.0,-0.014283852000323217
320.0,-0.015328902192847535
322.0,-0.01640296956770365
324.0,-0.017506493578152888
326.0,-0.018639916622776028
328.0,-0.019803684037198052
330.0,-0.02099824408544523
332.0,-0.022224047950997958
334.0,-0.02348154972766164
336.0,-0.024771206410110148
338.0,-0.026093477884200002
340.0,-0.027448826917043926
342.0,-0.028837719146765032
344.0,-0.030260623072101832
346.0,-0.03171801004159951
348.0,-0.03321035424271636
350.0,-0.034738132690621974
352.0,-0.03630182521668058
354.0,-0.03790191445676431
356.0,-0.03953888583934047
358.0,-0.041213227573250105
360.0,-0.042925430635334494
362.0,-0.04467598875773292
364.0,-0.04646539841502085
366.0,-0.048294158811097734
368.0,-0.05016277186586961
370.0,-0.05207174220165281
372.0,-0.054021577129423286
374.0,-0.05601278663484752
376.0,-0.058045883363996034
378.0,-0.060121382609061656
380.0,-0.06223980229358329
382.0,-0.06440166295773717
384.0,-0.06660748774331919
386.0,-0.06885780237846774
388.0,-0.07115313516227047
390.0,-0.07349401694920642
392.0,-0.07588098113333187
394.0,-0.07831456363236268
396.0,-0.08079530287146237
398.0,-0.08332373976702473
400.0,-0.08590041771014512
402.0,-0.08852588254996005
404.0,-0.09120068257688739
406.0,-0.09392536850568522
408.0,-0.0967004934582432
410.0,-0.09952661294639831
412.0,-0.1024042848545699
414.0,-0.10533406942208724
416.0,-0.10831652922560615
418.0,-0.11135222916129812
420.0,-0.1144417364268466
422.0,-0.11758562050342895
424.0,-0.12078445313755688
426.0,-0.12403880832272
428.0,-0.12734926228102134
430.0,-0.13071639344468997
432.0,-0.1341407824373843
434.0,-0.137623012055625
436.0,-0.14116366724984575
438.0,-0.14476333510560932
440.0,-0.14842260482462383
442.0,-0.15214206770565566
444.0,-0.15592231712547133
446.0,-0.15976394851958886
448.0,-0.16366755936307378
450.0,-0.16763374915121604
452.0,-0.1716631193801604
454.0,-0.17575627352746856
456.0,-0.1799138170326957
458.0,-0.18413635727789326
460.0,-0.18842450356800308
462.0,-0.19277886711137243
464.0,-0.19720006100009288
466.0,-0.20168870019042304
468.0,-0.20624540148309198
470.0,-0.21087078350371946
472.0,-0.21556546668312704
474.0,-0.22033007323763892
476.0,-0.2251652271494635
478.0,-0.23007155414701252
480.0,-0.2350496816852709
482.0,-0.24010023892611
484.0,-0.24522385671874253
486.0,-0.25042116758005595
488.0,-0.2556928056751092
490.0,-0.2610394067975635
492.0,-0.26646160835017063
494.0,-0.27196004932535095
496.0,-0.27753537028573955
498.0,-0.2831882133448709
500.0,-0.2889192221478146
502.0,-0.29472904185195986
504.0,-0.3006183191078402
506.0,-0.3065877020399511
508.0,-0.3126378402277372
510.0,-0.3187693846866279
512.0,-0.32498298784910734
514.0,-0.33127930354591334
516.0,-0.3376589869873047
518.0,-0.34412269474443474
520.0,-0.35067108473077313
522.0,-0.357304816183731
524.0,-0.3640245496462646
526.0,-0.37083094694865065
528.0,-0.37772467119036657
530.0,-0.3847063867221199
532.0,-0.3917767591278791
534.0,-0.3989364552072232
536.0,-0.40618614295758015
538.0,-0.4135264915567913
540.0,-0.42095817134572955
542.0,-0.42848185381098386
544.0,-0.436098211567863
546.0,-0.4438079183433768
548.0,-0.45161164895945094
550.0,-0.45951007931624316
552.0,-0.4675038863756312
554.0,-0.4755937481448572
556.0,-0.4837803436604435
558.0,-0.4920643529720081
560.0,-0.5004464571265157
562.0,-0.508927338152549
564.0,-0.5175076790447547
566.0,-0.5261881637486143
568.0,-0.5349694771451675
570.0,-0.5438523050360864
572.0,-0.5528373341288776
574.0,-0.5619252520222624
576.0,-0.5711167471917387
578.0,-0.5804125089754351
580.0,-0.5898132275599778
582.0,-0.5993195939667245
584.0,-0.608932300038117
586.0,-0.6186520384242455
588.0,-0.6284795025696461
590.0,-0.63841538670028
592.0,-0.6484603858107161
594.0,-0.6586151956515583
596.0,-0.6688805127170482
598.0,-0.6792570342329579
600.0,-0.6897454581446081
602.0,-0.7003464831051504
604.0,-0.7110608084641108
606.0,-0.7218891342561016
608.0,-0.7328321611897772
610.0,-0.7438905906370376
612.0,-0.7550651246225006
614.0,-0.7663564658130453
616.0,-0.7777653175078387
618.0,-0.7892923836283621
620.0,-0.8009383687088354
622.0,-0.8127039778868426
624.0,-0.8245899168941799
626.0,-0.83659689204791
628.0,-0.8487256102417349
630.0,-0.8609767789376656
632.0,-0.8733511061577032
634.0,-0.885849300476071
636.0,-0.8984720710115323
638.0,-0.9112201274199384
640.0,-0.9240941798871265
642.0,-0.9370949391220007
644.0,-0.9502231163499518
646.0,-0.9634794233063926
648.0,-0.976864572230715
650.0,-0.9903792758604112
652.0,-1.0040242474254981
654.0,-1.0178002006431344
656.0,-1.0317078497126209
658.0,-1.04574790931056
660.0,-1.0599210945863493
662.0,-1.0742281211578828
664.0,-1.0886697051075478
666.0,-1.103246562978544
668.0,-1.117959411771377
670.0,-1.132808968940692
672.0,-1.1477959523923245
674.0,-1.1629210804807162
676.0,-1.1781850720064386
678.0,-1.1935886462142329
680.0,-1.2091325227910774
682.0,-1.2248174218646137
684.0,-1.2406440640020246
686.0,-1.256613170208853
688.0,-1.272725461928466
690.0,-1.288981661041406
692.0,-1.305382489865417
694.0,-1.321928671155427
696.0,-1.3386209281040031
698.0,-1.3554599843420405
700.0,-1.3724465639396262
702.0,-1.3895813914073942
704.0,-1.4068651916979233
706.0,-1.424298690207666
708.0,-1.4418826127788393
710.0,-1.4596176857020038
712.0,-1.4775046357185528
714.0,-1.4955441900236852
716.0,-1.513737076269617
718.0,-1.5320840225691055
720.0,-1.5505857574991488
722.0,-1.5692430101051555
724.0,-1.588056509905214
726.0,-1.6070269868947293
728.0,-1.6261551715513953
730.0,-1.6454417948403446
732.0,-1.6648875882196887
734.0,-1.684493283646225
736.0,-1.7042596135816068
738.0,-1.7241873109985781
740.0,-1.7442771093876765
742.0,-1.7645297427642035
744.0,-1.784945945675318
746.0,-1.8055264532076523
748.0,-1.8262720009950406
750.0,-1.8471833252266023
752.0,-1.8682611626551269
754.0,-1.8895062506058011
756.0,-1.9109193269849813
758.0,-1.9325011302895851
760.0,-1.954252399616574
762.0,-1.9761738746727353
764.0,-1.9982662957848671
766.0,-2.0205304039101053
768.0,-2.042966940646635
770.0,-2.0655766482447095
772.0,-2.0883602696178856
774.0,-2.1113185483545687
776.0,-2.1344522287299825
778.0,-2.1577620557182304
780.0,-2.1812487750047134
782.0,-2.204913132998975
784.0,-2.22875587684768
786.0,-2.252777754447941
788.0,-2.2769795144609586
790.0,-2.301361906325958
792.0,-2.3259256802743904
794.0,-2.350671587344421
796.0,-2.3756003793958422
798.0,-2.4007128091250705
800.0,-2.4260096300805984
802.0,-2.4514915966787574
804.0,-2.477159464219663
806.0,-2.5030139889035246
808.0,-2.5290559278473115
810.0,-2.5552860391016186
812.0,-2.581705081667888
814.0,-2.6083138155159653
816.0,-2.635113001601873
818.0,-2.6621034018859717
820.0,-2.6892857793513807
822.0,-2.7166608980227442
824.0,-2.7442295229852345
826.0,-2.7719924204039654
828.0,-2.7999503575436013
830.0,-2.8281041027883838
832.0,-2.8564544256623927
834.0,-2.885002096850177
836.0,-2.9137478882176246
838.0,-2.9426925728332103
840.0,-2.9718369249895926
842.0,-3.0011817202254076
844.0,-3.0307277353474915
846.0,-3.0604757484533858
848.0,-3.0904265389541146
850.0,-3.1205808875973826
852.0,-3.1509395764910613
854.0,-3.181503389126897
856.0,-3.2122731104047464
858.0,-3.243249526656942
860.0,-3.274433425673104
862.0,-3.305825596725281
864.0,-3.337426830593393
866.0,-3.3692379195909705
868.0,-3.401259657591304
870.0,-3.4334928400539284
872.0,-3.465938264051406
874.0,-3.4985967282964667
876.0,-3.5314690331694982
878.0,-3.564555980746422
880.0,-3.597858374826819
882.0,-3.631377020962503
884.0,-3.6651127264864636
886.0,-3.699066300542002
888.0,-3.733238554112469
890.0,-3.767630300051122
892.0,-3.8022423531115503
894.0,-3.837075529978329
896.0,-3.8721306492981
898.0,-3.907408531711003
900.0,-3.9429099998825357
902.0,-3.9786358785356857
904.0,-4.014586994483576
906.0,-4.05076417666233
908.0,-4.087168256164563
910.0,-4.123800066272948
912.0,-4.160660442494462
914.0,-4.197750222594917
916.0,-4.235070246633775
918.0,-4.272621356999633
920.0,-4.310404398445804
922.0,-4.348420218126577
924.0,-4.386669665633757
926.0,-4.425153593033592
928.0,-4.463872854904231
930.0,-4.502828308373549
932.0,-4.542020813157405
934.0,-4.581451231598269
936.0,-4.6211204287044625
938.0,-4.661029272189697
940.0,-4.7011786325130505
942.0,-4.7415693829195
