offset_hz,cic_db,fir_db,total_db
0.0,0.0,1.928654933106574e-15,1.928654933106574e-15
12.509622786759044,-1.2402464818105744e-07,7.8532793102156e-07,6.61303282482165e-07
25.019245573518088,-4.96098600456835e-07,3.14034555145009e-06,2.644246951954988e-06
37.52886836027713,-1.116221843380702e-06,7.062155582262621e-06,5.945933736113226e-06
50.038491147036176,-1.9843944030794226e-06,1.2545933132897042e-05,1.0561538727212228e-05
62.54811393379522,-3.1006162690712732e-06,1.958493163717241e-05,1.6484315367998805e-05
75.05773672055426,-4.464887455983001e-06,2.817049109135172e-05,2.370560363288998e-05
87.56735950731331,-6.077207967869687e-06,3.829204864825597e-05,3.2214840676252814e-05
100.07698229407235,-7.93757782328726e-06,4.993715152487986e-05,4.1999573700806915e-05
112.58660508083139,-1.0045997034077274e-05,6.309147225808008e-05,5.3045475223451124e-05
125.09622786759044,-1.2402465603438206e-05,7.773882621366295e-05,6.533636060720879e-05
137.6058506543495,-1.500698356160562e-05,9.386119136796526e-05,7.885420780703926e-05
150.11547344110852,-1.7859550914742705e-05,0.00011143873038678396,9.357917947396352e-05
162.62509622786757,-2.0960167706657334e-05,0.00013044981485676966,0.00010948964714920233
175.13471901462663,-2.4308833918511744e-05,0.0001508710517345988,0.00012656221781038262
187.64434180138565,-2.7905549597078363e-05,0.0001726773119712173,0.00014477176237418472
200.1539645881447,-3.1750314781450755e-05,0.00019584176126071458,0.00016409144647916812
212.66358737490376,-3.5843129473149265e-05,0.0002203358928151572,0.0001844927633440515
225.17321016166278,-4.018399370073118e-05,0.00024612956226534213,0.00020594556856228576
237.68283294842183,-4.477290750821873e-05,0.00027319102449812504,0.00022841811699268093
250.19245573518089,-4.960987091749009e-05,0.0003014869724936153,0.00025187710157604593
262.70207852193994,-5.46948839716743e-05,0.0003309825780403729,0.000276287694071722
275.211701308699,-6.0027946690791914e-05,0.0003616415343571655,0.00030161358766352597
287.721324095458,-6.560905912382894e-05,0.0003934261004434792,0.00032781704132097355
300.23094688221704,-7.143822130244875e-05,0.00042629714726447114,0.000354858925965576
312.7405696689761,-7.751543327377948e-05,0.00046021420558290977,0.0003826987723068613
325.25019245573515,-8.384069507919847e-05,0.0004951355154396449,0.0004112948203612683
337.7598152424942,-9.041400674083164e-05,0.0005310180772282232,0.000440604070491569
350.26943802925325,-9.723536833291423e-05,0.000567817704266841,0.00047058233593175945
362.77906081601225,-0.00010430477988439271,0.0006054890767959001,0.0005011842969127969
375.2886836027713,-0.00011162224143967809,0.0006439857974567272,0.0005323635560147115
387.79830638953035,-0.00011918775308178982,0.0006832604479405978,0.0005640726948527723
400.3079291762894,-0.00012700131481856386,0.0007232646470121404,0.0005962633321938231
412.81755196304846,-0.00013506292672633912,0.000763949109659931,0.0006288861829355018
425.3271747498075,-0.00014337258887184588,0.0008052637073508074,0.0006618911184784054
437.83679753656656,-0.00015193030128038241,0.000847157529291173,0.0006952272280126607
450.34642032332556,-0.00016073606403610647,0.0008895789447219909,0.0007288428806897175
462.8560431100846,-0.00016978987719042278,0.0009324756660042063,0.0007626857888141357
475.36566589684367,-0.00017909174081405722,0.0009757948125560517,0.0007967030717465863
487.8752886836027,-0.00018864165496137628,0.0010194829755301503,0.0008308413205680193
500.38491147036177,-0.00019843961968967372,0.001063486283091352,0.0008650466634045471
512.8945342571208,-0.00020848563508617235,0.001107750466300903,0.0008992648312181198
525.4041570438799,-0.00021877970120051925,0.0011522209254794986,0.0009334412242750021
537.9137798306389,-0.00022932181811904101,0.0011968427969333809,0.0009675209788117645
550.423402617398,-0.0002401119859049536,0.0012415610201069929,0.0010014490341995561
562.933025404157,-0.0002511502046388651,0.0012863204048651337,0.0010351702002286349
575.442648190916,-0.00026243647438405895,0.0013310656990183202,0.0010686292246346251
587.9522709776751,-0.0002739707952414621,0.0013757416558907696,0.0011017708606524505
600.4618937644341,-0.0002857531672551378,0.0014202931018827804,0.0011345399346307562
612.9715165511932,-0.0002977835905357235,0.0014646650039966775,0.0011668814134619702
625.4811393379522,-0.00031006206514856493,0.0015088025371296735,0.001198740471978499
637.9907621247113,-0.00032258859119375786,0.0015526511511626377,0.0012300625599680583
650.5003849114703,-0.0003353631687502155,0.0015961566377253192,0.0012607934689779679
663.0100076982293,-0.0003483857978843468,0.0016392651965108716,0.0012908793986289556
675.5196304849884,-0.0003616564787252774,0.001681923501157188,0.0013202670224347986
688.0292532717474,-0.0003751752113385175,0.0017240787645043086,0.001348903553162716
700.5388760585065,-0.0003889419958146834,0.0017656788032300386,0.001376736807416562
713.0484988452655,-0.0004029568322598535,0.0018066721017829938,0.0014037152695259916
725.5581216320245,-0.0004172197207637444,0.0018470078754513487,0.001429788154685948
738.0677444187836,-0.00043173066142285536,0.0018866361326003265,0.0014549054711770638
750.5773672055426,-0.00044648965433564643,0.0019255077359321667,0.0014790180815978664
763.0869899923017,-0.00046149669962471893,0.0019635744627380103,0.0015020777631110382
775.5966127790607,-0.0004767517973644871,0.002000789063999339,0.0015240372666327278
788.1062355658198,-0.0004922549476515772,0.002037105322387497,0.0015448503747377096
800.6158583525788,-0.0005080061506366528,0.0020724781089495317,0.0015644719583154823
813.1254811393378,-0.0005240054063874711,0.0021068634385154306,0.0015828580321280746
825.6351039260969,-0.0005402527150364351,0.0021402185237210506,0.0015999658086837398
838.1447267128559,-0.0005567480766899397,0.0021725018275950657,0.001615753750905146
850.654349499615,-0.0005734914914428382,0.0022036731146119672,0.0016301816231682267
863.163972286374,-0.0005904829594314835,0.002233693500192226,0.001643210540760299
