offset_hz,response_db
0.0,0.0
200.0,-3.0402018784901377e-05
400.0,-0.00012142509638944928
600.0,-0.0002725214948758416
800.0,-0.00048278230488777465
1000.0,-0.0007509433999543587
1200.0,-0.0010753937202916375
1400.0,-0.0014541858338037923
1600.0,-0.0018850487078155163
1800.0,-0.0023654026109773273
2000.0,-0.0028923760512871606
2200.0,-0.0034628246425830247
2400.0,-0.0040733517801691595
2600.0,-0.004720330993363354
2800.0,-0.005399929832620515
3000.0,-0.006108135137671189
3200.0,-0.0068407795245300496
3400.0,-0.007593568919968403
3600.0,-0.008362110965316196
3800.0,-0.009141944104456807
4000.0,-0.009928567166164363
4200.0,-0.010717469246641026
4400.0,-0.011504159695255884
4600.0,-0.012284198005130906
4800.0,-0.013053223410042003
5000.0,-0.01380698398996132
5200.0,-0.01454136509030827
5400.0,-0.015252416863658202
5600.0,-0.01593638074775585
5800.0,-0.016589714700292413
6000.0,-0.017209117018508514
6200.0,-0.017791548580884834
6400.0,-0.018334253358157297
6600.0,-0.01883477705244241
6800.0,-0.0192909837356075
7000.0,-0.019701070371466404
7200.0,-0.020063579120369962
7400.0,-0.020377407340426878
7600.0,-0.020641815214613484
7800.0,-0.020856430949731136
8000.0,-0.021021253510089773
8200.0,-0.021136652864997555
8400.0,-0.02120336774730898
8600.0,-0.021222500936739337
8800.0,-0.021195512099095454
9000.0,-0.021124208229585387
9200.0,-0.02101073176435764
9400.0,-0.020857546441060366
9600.0,-0.020667421004176723
9800.0,-0.02044341086577383
10000.0,-0.02018883784612696
10200.0,-0.019907268131508483
10400.0,-0.019602488598399925
10600.0,-0.01927848166399362
10800.0,-0.018939398833008405
11000.0,-0.018589533118206426
11200.0,-0.018233290520314846
11400.0,-0.0178751607578288
11600.0,-0.017519687442327774
11800.0,-0.017171437897513044
12000.0,-0.01683497282248997
12200.0,-0.016514815999796845
12400.0,-0.01621542424784285
12600.0,-0.015941157815477086
12800.0,-0.015696251412710863
13000.0,-0.015484786066819136
13200.0,-0.015310661987600074
13400.0,-0.01517757261791977
13600.0,-0.015088980038453317
13800.0,-0.015048091885586984
14000.0,-0.015057839932057731
14200.0,-0.015120860468913082
14400.0,-0.015239476615572555
14600.0,-0.015415682672434934
14800.0,-0.0156511306176473
15000.0,-0.01594711883587662
15200.0,-0.016304583152857956
15400.0,-0.016724090235070144
15600.0,-0.017205833399087777
15800.0,-0.01774963085997989
16000.0,-0.018354926432931285
16200.0,-0.01902079268688937
16400.0,-0.01974593653377054
16600.0,-0.020528707221191156
16800.0,-0.02136710668180531
17000.0,-0.022258802177166727
17200.0,-0.023201141159740927
17400.0,-0.024191168261706843
17600.0,-0.02522564430640773
17800.0,-0.026301067224157555
18000.0,-0.027413694742033153
