frame_index,timestamp,total_points,current_index,done,freq_hz,amp_dbm
2,2,7,0,0,100000000,-83.824669
3,2,7,1,0,100150000,-84.486305
4,2,7,2,0,100300000,-83.756172
5,2,7,3,0,100450000,-84.646782
6,2,7,4,0,100600000,-83.856895
7,2,7,5,0,100750000,-83.217476
8,2,7,6,1,100900000,-84.494194
