host_time_s,delta_ms,frame_index,timestamp,total_points,current_index,done,freq_hz,amp_dbm
0.014465,,2,45,3,0,0,100000000,-78.928001
0.014488,0.023,3,45,3,1,0,100500000,-78.888954
0.029926,15.438,4,45,3,2,1,101000000,-78.397133
